schema_version,protocol_hash,status,scenario,truth,candidate,seed,observation,noise,n_observations,dimension,objective,deviance,forecast_mse,gradient_norm,best_start,wall_seconds,second_best_objective_gap,jacobian_rank,aic,aicc,bic,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,ogic_p,ogic_e,d_obs,c_obs,prior_energy
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,14,full,0.01,87,14,-238.1057538510837,-568.3307804341789,0.00011019765836016276,0.25339618419486615,2,178.73025029999553,0.639911733048109,14,-540.3307804341789,-534.4974471008455,-505.80806677301473,-533.723562414046,-522.6209978016794,-511.5184331893128,-489.3133039645797,-552.8323791681185,-431.8012492527011,7.749200633030229,44.41025844946632,92.11927273201152
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,15,full,0.01,87,14,-218.38978795482998,-537.2856947160138,0.00011756182697237057,0.770995055665922,0,207.70216570000048,0.6494958344117379,14,-509.28569471601384,-503.4523613826805,-474.76298105484966,-503.04219116146294,-492.0611766808036,-481.0801622001443,-459.11813323882564,-521.9501783351407,-392.8555179870227,7.667758190436579,43.924057922637274,100.50611880635387
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,16,full,0.01,87,14,-230.72002070762508,-552.5287734754153,0.0001981146733916751,0.04804439581453013,0,246.21956609998597,3.6205865175317626,14,-524.5287734754153,-518.6954401420819,-490.0060598142511,-518.9037931168206,-508.36797890737296,-497.83216469792535,-476.76053627903013,-537.4702548202108,-419.29678457745973,7.529259327602254,42.14325683779045,91.0887320601651
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,17,full,0.01,87,14,-230.26181752626738,-549.4502244354959,0.0001668210606001612,0.26498710859687896,2,266.0794285000011,1.7905075667440826,14,-521.4502244354959,-515.6168911021625,-486.9275107743317,-515.2799598545943,-504.38444347097527,-493.4889270873563,-471.6978943201182,-534.1475071950007,-416.9415695180587,7.651358620247633,43.582065534476044,88.92658938296114
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,18,full,0.01,87,14,-216.79670342744748,-527.8883902362987,0.00014545340236627247,0.024483347153254217,3,291.3693015000026,0.05270953723436378,14,-499.88839023629873,-494.0550569029654,-465.36567657513456,-493.6256081248742,-482.7637301525001,-471.90185218012607,-450.17809623537795,-512.5442401995771,-390.1458949653987,7.672075018360804,43.447511889496255,94.29498338140374
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,19,full,0.01,87,14,-228.5609827066623,-547.8865424457965,0.00013291811865589237,4.110115118794699,2,286.9986807000241,1.5577063754032565,14,-519.8865424457965,-514.0532091124632,-485.36382878463235,-513.5086736305748,-502.5344012860193,-491.56012894146386,-469.611584252353,-532.4908522964083,-413.2248760351028,7.697845074694128,43.897089378221786,90.76457703247193
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,20,full,0.01,87,14,-232.61908829637468,-556.8792681281848,0.0001502204794470903,0.424129987349272,3,300.13227500001085,1.2534704899078974,14,-528.8792681281848,-523.0459347948514,-494.3565544670206,-522.478738157835,-511.50171075114815,-500.5246833444613,-478.57062853108766,-541.4734294694559,-421.33006696600205,7.7029193293643985,43.90810962674731,91.64109153543542
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,21,full,0.01,87,14,-245.47114449592343,-574.2731871150793,0.00015817531216279752,0.13937900521371055,3,301.01012509997236,0.286835810886231,14,-546.2731871150793,-540.4398537817459,-511.7504734539151,-539.9643247641069,-528.9857985046987,-518.0072722452903,-496.05021972647387,-558.9084006307087,-447.02818395421383,7.682393242185284,43.91410503763304,83.33089812323243
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,22,full,0.01,87,14,-218.56566639109178,-533.9764918441394,0.00014556888188140907,3.071606618751464,1,296.7978531999979,7.8427062636101255,14,-505.97649184413945,-500.14315851080613,-471.45377818297527,-499.6583444691582,-488.71309919984037,-477.7678539305225,-455.87736339188683,-518.6075471801726,-393.3503517049122,7.684472331983422,43.780981077271335,96.8451590619559
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,23,full,0.01,87,14,-213.6185192532002,-524.2464811691634,0.00017111849858834248,0.009212385746806051,1,323.82924079999793,0.5589049374778767,14,-496.2464811691634,-490.4131478358301,-461.72376750799924,-490.0916080892573,-479.2917187067508,-468.49182932424435,-446.8920505592314,-508.9506568161108,-384.03748097637447,7.6479121765263205,43.19955753002591,97.009442662763
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,24,full,0.01,87,14,-225.34272606737383,-544.5968109264276,0.0001708469434333281,0.10721226552341863,2,324.9773361000116,3.019399091911936,14,-516.5968109264276,-510.76347759309425,-482.0740972652634,-510.55804267752694,-499.779728144175,-489.001413610823,-467.44478454411916,-529.3529826413283,-407.5721940013399,7.621914142549639,43.113258133407804,93.91135879167992
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,25,full,0.01,87,14,-211.45038696248037,-515.2729802530531,0.00018778019056016367,0.11116712874372839,0,302.78511060000164,2.8134586709365976,14,-487.2729802530531,-481.4396469197198,-452.75026659188893,-480.82521770293755,-469.7966441205806,-458.7680705382236,-436.7109233735097,-499.8459890858038,-378.78647959553285,7.713495583624644,44.114294329427885,92.37220632809236
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,26,full,0.01,87,14,-233.39227465302554,-555.3774551200175,0.00015475322497345514,0.8622278226939601,3,316.18684809998376,1.1925397397742756,14,-527.3774551200175,-521.5441217866842,-492.85474145885337,-521.0407852254143,-510.09249533493136,-499.1442054444484,-477.24762566348244,-540.0002153818441,-422.9913897441192,7.688619869086699,43.79315956193186,88.59290581396644
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,27,full,0.01,87,14,-234.22546893308686,-562.7576438494882,0.0001589755355299954,2.6788599070832957,4,291.2511400000076,2.9630905490058694,14,-534.7576438494882,-528.9243105161548,-500.23493018832403,-528.6022066790986,-517.7363880564446,-506.87056943379076,-485.1389321884829,-547.461566875706,-424.98766337555804,7.648038486891087,43.46327449061567,94.30670598331449
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,28,full,0.01,87,14,-229.03410223420533,-548.5275975444935,0.00015327543744698532,0.0019154774598797418,3,296.263312199997,1.5057904826867627,14,-520.5275975444935,-514.6942642111601,-486.0048838833293,-514.3719069853873,-503.50183381745614,-492.63176064952495,-470.89161431366256,-533.2314070938058,-414.58791179668583,7.648095225343782,43.48029267172481,90.45939307608279
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,29,full,0.01,87,14,-231.94984696372927,-557.2526576917883,0.00018060024659151023,0.0011634522066099424,3,269.34817739998107,2.653674313969219,14,-529.2526576917883,-523.4193243584549,-494.7299440306241,-523.1790211111467,-512.4097072539324,-501.64039339671814,-480.1017656822897,-541.9932140689729,-420.82243849860157,7.629721811407708,43.07725542885699,93.35296376432974
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,30,full,0.01,87,14,-232.84817761897807,-558.2066380471861,0.00011915365637528961,0.12104331669335347,3,259.5837656999938,2.125807773622313,14,-530.2066380471861,-524.3733047138527,-495.6839243860219,-523.9627847394247,-513.0109446998338,-502.05910466024295,-480.1554245810612,-542.8709650337978,-421.88899507959263,7.667836506694127,43.80736015836351,92.51028280922993
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,31,full,0.01,87,14,-239.184311448976,-567.6984061503255,0.00014441608645631628,0.012960284330318662,3,228.79510279998067,9.653637892921239,14,-539.6984061503255,-533.8650728169921,-505.1756924891613,-533.3815319654975,-522.4440988710112,-511.5066657765248,-489.6317995875521,-552.3300316683326,-434.6188905200066,7.684187240996433,43.7497323779454,89.32978325237349
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,32,full,0.01,87,14,-235.06022450529454,-562.9245475879871,0.00014598198883688563,0.1631439797072893,2,200.72280960000353,8.91446626349898,14,-534.9245475879871,-529.0912142546538,-500.401833926823,-528.4832777967231,-517.4813229668083,-506.4793681368934,-484.4754584770638,-547.5004641199914,-426.1126296909298,7.712041733997871,44.00781931965929,92.80409857739807
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,33,full,0.01,87,14,-227.3412057867102,-549.2311694449468,0.00012550317239241524,0.4889931665392238,0,180.62189919999219,3.5121385353162395,14,-521.2311694449468,-515.3978361116134,-486.7084557837826,-514.6942221865465,-503.6443060875662,-492.5943899885858,-470.49455779062504,-533.7642380434091,-410.4827471774989,7.733465700768807,44.19966439592148,94.54875787152639
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,34,full,0.01,87,14,-225.10810473983202,-544.1930758981687,0.00015687837855624467,0.061084477655665805,0,173.74362149997614,0.8646866682695702,14,-516.1930758981687,-510.35974256483536,-481.6703622370045,-510.0183135584102,-499.20015864471765,-488.38200373102507,-466.7456939036399,-528.8883443937265,-406.9435898248937,7.652365752221094,43.272619654770345,93.97686641850467
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,35,full,0.01,87,14,-226.3031141582798,-547.2435483904934,0.0001554767634954365,0.0025424161243174917,1,154.66488360002404,0.24033599846751486,14,-519.2435483904934,-513.41021505716,-484.7208347293292,-512.9894057919928,-502.09466871865965,-491.1999316453265,-469.4104574986602,-531.9032674494605,-409.02728002322704,7.670140470516465,43.57894829333257,94.63732007393375
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,36,full,0.01,87,14,-233.5546999486612,-559.5988246372725,0.00015141332754757826,1.4403241218217036,1,135.74612360002357,1.9011446946231274,14,-531.5988246372725,-525.7654913039391,-497.07611097610834,-525.0898500010549,-514.0334584075835,-502.977066814112,-480.86428362716913,-544.144420417862,-422.8838335234367,7.727202109705287,44.2255663738857,92.48942473995007
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,37,full,0.01,87,14,-240.344976255129,-577.7141030014591,0.00012531255373819178,0.034598451185974426,1,125.0691855000041,0.2133390160234967,14,-549.7141030014591,-543.8807696681257,-515.1913893402949,-543.227772081001,-532.2120107206922,-521.1962493603834,-499.1647266397657,-562.2698394813902,-436.6269070690227,7.722131760034406,44.06304544123533,97.02415049120104
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,38,full,0.01,87,14,-231.48990225055437,-550.6954473499487,0.0001607082322696234,0.07605304796393468,0,122.61233130001347,2.267576025184752,14,-522.6954473499487,-516.8621140166154,-488.17273368878455,-516.3403086033256,-505.36785697628,-494.39540534923435,-472.4505020951431,-535.3099365719199,-419.0899979929262,7.692755389014378,43.889806508182524,87.71564284883999
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,39,full,0.01,87,14,-212.50672475754615,-523.0893991935953,0.00012048172665377928,0.41166020564604894,1,129.8152362999972,2.420485408707407,14,-495.08939919359534,-489.256065860262,-460.56668553243117,-488.6118797328017,-477.6049804204385,-466.59808110807535,-444.584282483349,-507.6490817733702,-380.9858522656396,7.720158710112578,44.02759724945271,98.07594967850305
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,40,full,0.01,87,14,-229.2189856420582,-546.0571701837351,0.0001718773222581257,0.08186991203892631,0,141.2286546000105,1.3414110704271138,14,-518.0571701837351,-512.2238368504018,-483.53445652257096,-511.92692645096525,-501.0951644696779,-490.26340248839057,-468.59987852581594,-530.7723757697148,-415.11092335896706,7.642397207010186,43.32704792514934,87.61919889961877
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,41,full,0.01,87,14,-213.52226667070113,-519.054056624442,0.00016787559843456357,0.023007153536283558,1,147.8047003999818,7.030661447325201,14,-491.05405662444196,-485.22072329110864,-456.5313429632778,-484.65137183312135,-473.68369125610946,-462.71601067909756,-440.7806495250738,-503.6472529566205,-383.1738110333547,7.703401833910745,43.870722308047576,92.0095232830397
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,42,full,0.01,87,14,-217.5495635720962,-530.6349067043883,0.00012330851248097647,0.14998034430264934,1,139.46643969998695,8.962986603618162,14,-502.6349067043883,-496.801573371055,-468.1121930432241,-496.26842448943233,-485.29260930449715,-474.3167941195619,-452.3651637496915,-515.2443158987229,-391.1958664044515,7.695295402832726,43.90326073974084,95.53577956019592
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,43,full,0.01,87,14,-217.7624039081761,-532.8872130390141,0.0001615714511030709,0.002896068480094831,1,148.8280408999999,0.31993717968219926,14,-504.8872130390141,-499.0538797056808,-470.36449937784994,-498.6481432304839,-487.84103065876485,-477.0339180870458,-455.41969294360763,-517.5536822547556,-392.2963575294759,7.666765392129288,43.228450286876324,97.36240522266186
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,44,full,0.01,87,14,-224.25413549101697,-537.986810539594,0.00013219985473269657,0.05591891465126989,3,155.37702390001505,0.0005164806103721276,14,-509.986810539594,-504.1534772062607,-475.4640968784298,-503.6843186984377,-492.751791309373,-481.8192639203083,-459.9542091421789,-522.6248770068054,-404.7781614257751,7.6809667663942784,43.73010955625884,89.47853955756007
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,45,full,0.01,87,14,-241.4517975700666,-574.5143382360417,9.173270088795092e-05,0.18093296125468036,0,161.18888719999813,1.4674199201064084,14,-546.5143382360417,-540.6810049027083,-511.9916245748775,-539.7540403825682,-528.485428205397,-517.2168160282259,-494.67959167388375,-558.9473821187512,-437.82914643144875,7.78347805864522,45.07444870868442,91.61074309590849
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,46,full,0.01,87,14,-226.50461143910456,-541.7915071399703,0.00016211145428429325,0.009574071579400158,4,176.09192149998853,6.112322959351758,14,-513.7915071399703,-507.95817380663703,-479.2687934788062,-507.65634557202105,-496.8174050468251,-485.9784645216292,-464.3005834712373,-526.504510336179,-409.6534607774254,7.643498401895686,43.355762100783764,88.78228426176119
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,47,full,0.01,87,14,-233.03574382479766,-561.6891275159319,9.824476651467735e-05,0.9300118450801382,2,181.67612600000575,8.11942589189971,14,-533.6891275159319,-527.8557941825985,-499.1664138547677,-527.3180451972095,-516.3456109558613,-505.373176714513,-483.4283082318166,-546.2964766124569,-422.1817506842024,7.696325451737501,43.88973696539292,95.61763986633656
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,48,full,0.01,87,14,-225.5189029229987,-538.8576363075144,0.00018134728414666325,0.019974574903263598,3,179.19038020001608,1.0365198548102512,14,-510.85763630751444,-505.0243029741811,-476.33492264635026,-504.6054039060395,-493.6991159122104,-482.79282791838136,-460.98025193072317,-523.5182108238599,-407.4126538706811,7.669712741827274,43.6251519753163,87.81983046151704
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,49,full,0.01,87,14,-235.68288189098521,-561.9774295726858,0.00012629853354437584,0.160812350356026,1,175.14953870000318,4.2973612076352765,14,-533.9774295726858,-528.1440962393524,-499.4547159115216,-527.6110420404523,-516.5829671483561,-505.5548922562599,-483.49874247206753,-546.5868811694702,-427.2534642135857,7.695274201607801,44.11229956838474,90.61166579071535
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,50,full,0.01,87,14,-220.32374935061884,-535.9391575581101,0.00013340567683368343,0.7360259116087045,3,172.74038179998752,2.5395548836542616,14,-507.9391575581101,-502.10582422477677,-473.4164438969459,-501.5891831588234,-490.61511046283886,-479.6410377668543,-457.6928923748852,-520.5559595671782,-396.7512079172995,7.691598995465924,43.89629078393818,95.29165885687242
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,51,full,0.01,87,14,-230.64899940260665,-557.3657153206971,8.77393572294073e-05,0.026335539805355187,3,170.30031260001124,2.574277396148858,14,-529.3657153206971,-523.5323819873637,-494.8430016595329,-522.6529659728368,-511.43303335799396,-500.2131007431511,-477.77323551346535,-541.8200531952891,-416.41826834584185,7.772831062703979,44.879730459371416,96.0677165154838
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,52,full,0.01,87,14,-221.11081070619986,-534.0310952095774,0.0001540619826906005,0.0025237684786102,0,170.6642220999929,2.530970950144706,14,-506.0310952095774,-500.1977618762441,-471.50838154841324,-499.66889721516844,-488.6959257901641,-477.7229543651597,-455.77701151515095,-518.6424230374499,-398.3297357123822,7.694336086063738,43.89188570001748,91.80947379717773
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,53,full,0.01,87,14,-231.65040465199024,-561.1941443380438,0.00018813197326677776,0.026047503218930946,0,170.20350259999395,8.844337734000732,14,-533.1941443380438,-527.3608110047104,-498.6714306768796,-527.0495882804167,-516.254792305794,-505.4599963311712,-483.8704043819257,-545.9029403318523,-420.12162540548945,7.645602003095732,43.179183898491054,97.89333503406326
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,54,full,0.01,87,14,-219.9220935158872,-537.1098781878171,0.00013428396826151317,0.011963233505175903,0,168.61694100001478,0.09278375887123502,14,-509.1098781878171,-503.2765448544838,-474.58716452665294,-502.97605464702656,-492.10984475211484,-481.2436348572032,-459.51121506737974,-521.8234806024258,-396.3793474521276,7.64319879269568,43.464839579646814,97.26569115604268
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,55,full,0.01,87,14,-226.78341543933158,-552.0553335953302,0.00013576653263447583,0.19223868451805662,0,170.71206420002272,2.330978343997913,14,-524.0553335953302,-518.2220002619969,-489.53261993416606,-517.8926969824926,-507.0526350966087,-496.2125732107248,-474.53244943895714,-536.7560324430577,-410.20658333512773,7.649650576136258,43.360247543535436,98.48850271666706
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,56,full,0.01,87,14,-234.4814796886464,-558.0234774654461,0.00015528506393268653,0.02164648759161198,3,167.01975939999102,2.030581299799252,14,-530.0234774654461,-524.1901441321128,-495.500763804282,-523.7848516935304,-512.8752234256683,-501.96559515780615,-480.14633862208194,-542.6901455373228,-425.32444630584433,7.666665964061661,43.638513071448486,89.06051808815336
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,57,full,0.01,87,14,-219.7047409446082,-537.3073749386269,0.00012257728246366532,3.4593367618565596,1,167.09072800001013,2.9022002848954287,14,-509.30737493862694,-503.4740416052936,-474.78466127746276,-503.22927141579305,-492.2388245498922,-481.24837768399124,-459.2674839521894,-522.0459308527148,-395.4476944256128,7.630722042956039,43.9617874636036,97.89789304941056
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,58,full,0.01,87,14,-221.6550458642728,-535.857009190064,0.00010186246856532988,0.8587449771239345,4,168.97478720001527,1.6473640337253812,14,-507.857009190064,-502.0236758567307,-473.3342955288998,-501.2612975835728,-490.09463760890156,-478.92797763423033,-456.5946576848879,-520.3637609246189,-398.64345182986074,7.746624132722559,44.666639898684885,92.54691746151839
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,59,full,0.01,87,14,-229.27709868781199,-552.1169995636407,0.00012304879719992853,0.01700493354281174,0,166.2197184000106,0.018693368644363773,14,-524.1169995636407,-518.2836662303073,-489.5942859024765,-517.6231121344025,-506.5884176244447,-495.55372311448684,-473.4843340945711,-536.6693519574782,-414.4154193357926,7.723823803081261,44.13877803983138,93.56280218801672
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,60,full,0.01,87,14,-215.15440806440375,-526.2350092944947,0.00017171325461608813,2.0841635305616966,0,174.03175490000285,0.014748903485497067,14,-498.2350092944947,-492.4016759611614,-463.71229563333054,-492.04918721862737,-481.21861106767096,-470.38803491671456,-448.72688261480175,-510.9253248282741,-386.9865115249819,7.654842233110315,43.32230460382563,95.92619316568724
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,61,full,0.01,87,14,-224.94670846160074,-539.229611994992,0.00016610851817702702,0.007383682292885299,4,174.86523009999655,2.077253222190734,14,-511.22961199499196,-505.39627866165864,-476.7068983338278,-504.98855306842836,-494.1385021598928,-483.2884512513573,-461.5883494342862,-523.895190409588,-406.4932132890593,7.667210792701929,43.40020363414216,89.33619507179048
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,62,full,0.01,87,14,-227.2024234164754,-553.562063678281,9.369003503392828e-05,0.04166260026217777,3,174.60662160001812,0.7043629135558831,14,-525.562063678281,-519.7287303449476,-491.0393500171168,-518.9257769903768,-507.7666811097707,-496.60758522916456,-474.28939346795227,-538.0506443800538,-409.7684633105263,7.75570964911362,44.6363835224245,99.15721684533018
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,63,full,0.01,87,14,-228.357793848992,-547.4181348985287,0.0001417616995104958,2.563090202465449,0,173.86697850000928,5.975986457249263,14,-519.4181348985287,-513.5848015651953,-484.89542123736453,-513.0042104328883,-502.00025412857605,-490.99629782426376,-468.98838521563925,-532.0062976858957,-412.699762480735,7.705918606316529,44.01582521724901,90.70254720054473
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,64,full,0.01,87,14,-236.00594382199156,-563.9873759329066,0.00013622740064440063,0.06879102554689964,1,165.371501000016,0.4590158472382484,14,-535.9873759329066,-530.1540425995732,-501.46466227174244,-529.692614719837,-518.7922345026174,-507.8918542853978,-486.09109385095854,-548.6289044633228,-428.41036677510465,7.679235734791911,43.60152086887847,91.97548828892349
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,65,full,0.01,87,14,-234.3013086227236,-560.0131826080515,0.00011315371673199345,0.4690628442121718,3,168.89534930000082,2.4781653512378625,14,-532.0131826080515,-526.1798492747181,-497.4904689468873,-525.5284061819439,-514.4273459036801,-503.3262856254164,-481.1241650688889,-544.569615248454,-424.19837613239224,7.721783679798725,44.40424111305497,91.41056536260423
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,66,full,0.01,87,14,-222.21108702872775,-531.4613096628509,0.00017916695795040373,0.06909250612328144,4,172.39718510000966,2.630592538108118,14,-503.4613096628509,-497.6279763295176,-468.93859600168673,-497.26146558188265,-486.39334010584986,-475.52521462981707,-453.78896367775155,-516.1453456204597,-400.9496721533244,7.657982021195597,43.47250190413112,87.03913560539542
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,67,full,0.01,87,14,-227.38065476759178,-544.7120782101367,0.00018334531197871176,0.04728004964466299,2,175.3321774000069,1.193674183231792,14,-516.7120782101367,-510.8787448768034,-482.18936454897255,-510.4196973592434,-499.5293783518861,-488.63905934452885,-466.8584213298143,-529.3546727553983,-411.20003350575445,7.678702727369226,43.5612760294291,89.95076867495318
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,68,full,0.01,87,14,-225.42628479731076,-538.8797831595989,0.0001747678382560332,0.038021673801871214,2,180.032666300016,2.8133910208835573,14,-510.8797831595989,-505.0464498262656,-476.3570694984347,-504.6300188206985,-493.74244726535585,-482.8548757100132,-461.0797325993279,-523.5414629662947,-407.3022833732509,7.669160096652104,43.550286221370655,88.02721356497736
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,69,full,0.01,87,14,-237.30847788286704,-562.4327355963192,0.00021405600841681188,0.0006279088544078607,3,188.72017109999433,0.19187596805525686,14,-534.4327355963192,-528.5994022629858,-499.910021935155,-528.4073633737125,-517.6799876108765,-506.9526118480406,-485.49786032236864,-547.1949065507645,-431.7074527143902,7.61891452277734,42.909503051343904,87.81577983058509
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,70,full,0.01,87,14,-221.54963584022283,-541.7350499474693,0.00013453027922339,3.800138470322051,1,185.669529900013,2.2357809053948756,14,-513.7350499474693,-507.901716614136,-479.2123362863051,-507.5711938686141,-496.6829125151615,-485.79463116170893,-464.01806845480377,-526.4352026728919,-399.54614626663533,7.649923637288694,43.55312541381035,98.63577826702362
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,71,full,0.01,87,14,-232.1236061901426,-556.0627899111056,0.000138047458536984,0.02081423981249814,2,184.91648660000646,0.17674653564418463,14,-528.0627899111056,-522.2294565777722,-493.5400762499414,-521.7448396379522,-510.78191917110985,-499.8189987042676,-477.893157770583,-540.6939335166788,-420.395530512916,7.684428197213386,43.851681867369194,91.81557753082039
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,72,full,0.01,87,14,-233.75257100729306,-564.0130294811275,0.00016540249194130013,0.0162452119107936,1,182.469638199982,1.8767378894223157,14,-536.0130294811275,-530.1796961477942,-501.49031581996337,-529.835612294791,-518.9814703066937,-508.12732831859637,-486.41904434240183,-548.7071090375009,-424.088574062197,7.652960221813293,43.41656795238914,96.50788746654145
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,73,full,0.01,87,14,-236.53159375702887,-564.6405516393268,0.00011484685916436128,0.490353749556806,0,177.03571480000392,2.5273335127458836,14,-536.6405516393268,-530.8072183059934,-502.1178379781626,-530.3341155070564,-519.3934066064725,-508.45269770588857,-486.5712799047208,-549.2768517060618,-429.3003519117222,7.681849966632473,43.76283560233554,91.577364125269
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,74,full,0.01,87,14,-235.45092714890185,-564.9669235083438,0.00013914184790972327,0.021811834597399812,3,171.12614680000115,1.7586760006506097,14,-536.9669235083438,-531.1335901750105,-502.44420984717965,-530.7019864559226,-519.8145180278549,-508.9270495997872,-487.15211274365186,-549.6218084087774,-427.351980585533,7.672557549783196,43.549873712270696,94.06506921054013
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,75,full,0.01,87,14,-210.98388261437117,-524.4114547032091,0.00012492932773737112,0.3674165116023983,2,173.50819019999471,2.449784905326652,14,-496.4114547032091,-490.57812136987576,-461.8887410420449,-490.1707545936092,-479.260411600126,-468.3500686066428,-446.5293826196764,-509.07719380940665,-378.32639325480955,7.667130446901204,43.64137197393278,102.44368947446672
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,76,full,0.01,87,14,-219.49952267333282,-534.6368921782511,0.00017733842668101826,0.03277688407230007,4,172.0830089999945,8.049670777467583,14,-506.63689217825106,-500.80355884491775,-472.1141785170869,-500.6456558310001,-489.87211974605367,-479.0985836611072,-457.55151149121434,-519.4143504491609,-395.90490100687987,7.611270864545072,43.0941443397858,95.63784683158543
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,77,full,0.01,87,14,-228.0630624315624,-542.8405453170342,0.000145390264250408,0.2541802903793392,3,168.59669720000238,3.6031370930103037,14,-514.8405453170342,-509.00721198370087,-480.31783165587,-508.5255887038143,-497.56471493734125,-486.6038411708682,-464.682093637922,-527.4730295950324,-412.28262979723246,7.683757861000888,43.84349506589233,86.71442045390938
2.0,508072f1e4033735,ok,regular_sir_full,sir,neural_ode_h2,78,full,0.01,87,14,-231.16832957517678,-557.4011201476229,0.00013814916669827336,1.060524875491788,0,173.36953789999825,2.863683016056825,14,-529.4011201476229,-523.5677868142895,-494.87840648645874,-522.9084887505072,-511.8583042608579,-500.80811977120857,-478.70775079190986,-541.9540350394291,-418.1359211917562,7.723542554096942,44.20073795859736,95.06446099726936
