scenario,seed,method,mse,log_score,coverage90,mean_width90,within_variance,between_variance,weight_sir,weight_tv_sir,weight_ude_sir_h2,weight_neural_ode_h2
missing_neural_feedback,5,gic_evid,1.2384235111178168e-05,3.1285562836613363,1.0,0.056725243101250336,0.00023491272774439626,6.50458933992369e-05,4.661340021532714e-31,0.5936392131756779,0.4063607693343533,1.7489968762467513e-08
missing_neural_feedback,5,stacking,1.0989444605796675e-06,3.1083437713150173,1.0,0.05860663446451082,0.00024055602717688252,7.769802663957752e-05,4.581458715843992e-11,1.9622878556216384e-11,0.5789645757424134,0.42103542419214923
missing_neural_feedback,5,hard_gic_pred,4.31318875064045e-05,3.1612107169997308,1.0,0.050910452024497545,0.00023959992298613517,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,6,equal,2.14263510417307e-05,3.005968407875256,1.0,0.0634889422269852,0.00023592228878803868,0.00013910473249448407,0.25,0.25,0.25,0.25
missing_neural_feedback,6,aic,2.8654901390301952e-05,3.208586148254084,1.0,0.04988833923787196,0.00022898998364913803,9.971921377753557e-07,9.813960388974954e-47,0.9967347637029369,0.0032149450304401316,5.029126662293251e-05
missing_neural_feedback,6,bic,2.9227583382680065e-05,3.2090053345941127,1.0,0.04977759304550651,0.00022895872394713867,3.5717577906104758e-09,4.9302899701129355e-46,0.9999885039097418,1.1480063555702319e-05,1.602670245592341e-08
missing_neural_feedback,6,gic_evid,5.460735922579816e-06,3.1284201156334275,1.0,0.057169413529289136,0.00023251994461094387,7.28636153389846e-05,8.176702129925523e-46,0.6257264741578213,0.37427352192512026,3.917058414251149e-09
missing_neural_feedback,6,stacking,0.00010145609674698684,2.9631236226484137,1.0,0.058425245831251645,0.00023794486667034107,7.871941555168489e-05,0.07961427747940057,4.172092760738101e-11,0.9203857224074407,7.143784349075527e-11
missing_neural_feedback,6,hard_gic_pred,0.00016040297361434374,2.9236825039963183,1.0,0.05078871448656831,0.0002384739284749364,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,7,equal,2.4116524792391442e-05,3.0060561561804544,1.0,0.06327374339725839,0.00023725616245282374,0.0001351877386174553,0.25,0.25,0.25,0.25
missing_neural_feedback,7,aic,3.3246937301722714e-05,3.199621988651293,1.0,0.04982084219612844,0.00022914662035141396,2.1456494168853208e-07,3.549037296578237e-44,0.9992905959029286,0.000689127987334694,2.0276109736578013e-05
missing_neural_feedback,7,bic,3.3380116837444764e-05,3.1996798497126595,1.0,0.0497967210466813,0.00022913746434231465,7.645762828723607e-10,1.7784041143849022e-43,0.9999975390587592,2.4544961660653408e-06,6.445074807585466e-09
missing_neural_feedback,7,gic_evid,1.258349454053001e-05,3.1773808727346977,1.0,0.05371810576607149,0.0002308938558962229,3.6774605630394377e-05,4.372950401618624e-43,0.8632372419062564,0.1367627544155197,3.678224060675554e-09
missing_neural_feedback,7,stacking,5.7528111438448064e-05,3.096130134791078,1.0,0.05309075696555246,0.00022958687700109712,3.0896686315714245e-05,0.14991344080442304,0.8500865577186761,1.4760084486106615e-09,8.925368435558437e-13
missing_neural_feedback,7,hard_gic_pred,3.3380594536745765e-05,3.1996800502608056,1.0,0.0497966348723209,0.0002291374327123884,0.0,0.0,1.0,0.0,0.0
missing_neural_feedback,8,equal,2.383451232038124e-05,3.002337993297241,1.0,0.06358562228371528,0.000238351550072979,0.0001381478622284717,0.25,0.25,0.25,0.25
missing_neural_feedback,8,aic,4.665372855300319e-05,3.169769919411271,1.0,0.04987957626781136,0.00022948705336881114,4.166820821370522e-07,1.1741135024388134e-39,0.9987748345449797,0.001095604703189022,0.0001295607518312558
missing_neural_feedback,8,bic,4.6939322247628164e-05,3.169752151313401,1.0,0.049832756489422286,0.0002294690485157234,1.486033358386616e-09,5.886451065983363e-39,0.9999960545252007,3.904270706783254e-06,4.120409250659569e-08
missing_neural_feedback,8,gic_evid,4.960039226846071e-06,3.1311550762566807,1.0,0.05718545129671085,0.00023308629576305925,7.196140879849573e-05,1.7551921707865767e-38,0.7468398467519318,0.25316008069951695,7.254855111034472e-08
missing_neural_feedback,8,stacking,6.586218833544996e-06,3.082073598393236,1.0,0.06001541391693872,0.00024618963342116097,9.29866127053759e-05,1.9757900359996923e-11,1.1242500207709878e-11,0.4327772460711793,0.5672227538978203
missing_neural_feedback,8,hard_gic_pred,0.00016536779281333108,2.9130072465799914,1.0,0.05133682726991848,0.0002437575892877513,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,9,equal,6.7133471128228e-06,3.0868887743276527,1.0,0.05939303705469644,0.00023526396181223935,9.19420815607288e-05,0.25,0.25,0.25,0.25
missing_neural_feedback,9,aic,9.107397194625144e-06,3.250937668507267,1.0,0.049852362047949045,0.00022908046725057907,5.707985951737032e-07,2.4290691111819024e-26,0.9965085930362231,0.002633654315351835,0.0008577526484250116
missing_neural_feedback,9,bic,9.334021398824037e-06,3.2516762435143542,1.0,0.04978646515103736,0.00022904045332279197,2.024239198034722e-09,1.220583176387658e-25,0.999990320073594,9.406517275207995e-06,2.73409130898507e-07
missing_neural_feedback,9,gic_evid,2.655967601315437e-05,3.1185147755145572,1.0,0.05572117479258746,0.0002354306391200144,5.326846386590445e-05,1.5749483631860444e-25,0.45276896941749095,0.5472298067409118,1.2238415972656963e-06
missing_neural_feedback,9,stacking,3.264216099664218e-05,3.10963863694262,1.0,0.05566056530019085,0.00023588179095762317,5.216292224168931e-05,2.6325842305999032e-11,0.41413482084207687,0.5858651791129857,1.8611434964551038e-11
missing_neural_feedback,9,hard_gic_pred,1.4114644601345495e-05,3.21913417259561,1.0,0.05095402965110611,0.00023996682084171796,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,10,equal,9.7994848817351e-06,3.055879511676086,1.0,0.06108739063733119,0.00023482897397060588,0.00011165305669591939,0.25,0.25,0.25,0.25
missing_neural_feedback,10,aic,1.2917481106785677e-05,3.2432838683047907,1.0,0.04982730819871632,0.00022897013293742815,4.510990479568033e-07,8.202127416509568e-36,0.9980639118167817,0.0018452978010185506,9.079038219988192e-05
missing_neural_feedback,10,bic,1.3108089386567804e-05,3.2437758511857946,1.0,0.049776547645773515,0.00022895053108210403,1.6092120628093212e-09,4.115077784781094e-35,0.9999933905799651,6.580525559049374e-06,2.8894475805020543e-08
missing_neural_feedback,10,gic_evid,6.568893430879226e-06,3.151958133696975,1.0,0.055634440802761614,0.00023248844640058158,5.5570532068065616e-05,6.961870352326198e-35,0.6507470584293369,0.34925288310592784,5.846473536194256e-08
missing_neural_feedback,10,stacking,4.589757479786036e-05,3.066135753718344,1.0,0.057135349330732374,0.00023928487809903742,6.382120594953295e-05,2.2428358287271234e-11,3.0096231848926505e-10,0.6686898974787311,0.3313101021978784
missing_neural_feedback,10,hard_gic_pred,0.00015349602071385173,2.9376925896667365,1.0,0.05085357638880832,0.0002390806071480993,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,11,equal,5.671340656343792e-05,2.9793045841678323,1.0,0.06214026918403622,0.0002394806252402072,0.00011964004307886918,0.25,0.25,0.25,0.25
missing_neural_feedback,11,aic,9.096218805634705e-05,3.073993713117991,1.0,0.04987866955464381,0.00022959876525383425,2.961481718090656e-07,3.2839269133825673e-31,0.9990436453127004,0.0008425203739647104,0.00011383431333490191
missing_neural_feedback,11,bic,9.126252413029575e-05,3.0736081856751576,1.0,0.04984465793321653,0.00022957924529029528,1.0557878620862185e-09,1.6459644926760387e-30,0.9999969622267563,3.001580324892707e-06,3.6192918916871885e-08
missing_neural_feedback,11,gic_evid,2.222134383079142e-05,3.107961984375999,1.0,0.0570103949922316,0.00023504573679829932,6.762638127902808e-05,6.1281974071245494e-30,0.7402857782629061,0.259713957228222,2.645088718387491e-07
missing_neural_feedback,11,stacking,9.126359648808528e-05,3.073606799795004,1.0,0.04984453684180826,0.00022957918152443502,1.0072878679284823e-14,1.2806678727069593e-11,0.9999999999541582,2.3174484536700436e-11,9.860623752598995e-12
missing_neural_feedback,11,hard_gic_pred,8.581194557393397e-05,3.063405822438909,1.0,0.052042480397702824,0.0002506275342346324,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,12,equal,2.9023649263318334e-05,3.000174107231651,1.0,0.06316414333008849,0.00023635278925618155,0.00013459767446711318,0.25,0.25,0.25,0.25
missing_neural_feedback,12,aic,4.2527993918982336e-05,3.1777833777190643,1.0,0.04994809781191312,0.0002293203084602785,1.2187484251688953e-06,6.355780125932866e-39,0.9946510700056772,0.0037298836580657592,0.0016190463362570884
missing_neural_feedback,12,bic,4.3390984183364054e-05,3.1777521989273003,1.0,0.0498099975939768,0.00022925590362142106,4.36447148634302e-09,3.1996674978529315e-38,0.9999861362679906,1.3346698487310223e-05,5.170335221910765e-07
missing_neural_feedback,12,gic_evid,9.534235049351699e-06,3.1054774972671053,1.0,0.058185694251179074,0.00023487552700351125,8.171579681375082e-05,5.019902751833647e-38,0.49348367293851414,0.5065157628306424,5.642308434568429e-07
missing_neural_feedback,12,stacking,7.729696578334567e-05,2.98718686767387,1.0,0.05935686242669315,0.00023960578691007648,8.735550288673693e-05,0.09177007319768996,2.4838881663512826e-11,0.9082299267530254,2.444565473219126e-11
missing_neural_feedback,12,hard_gic_pred,4.3550290981431016e-05,3.1549127511536446,1.0,0.05132854025051019,0.00024357122562136088,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,13,equal,3.169053069758825e-05,2.984351458450465,1.0,0.0640573192756163,0.0002375616237077309,0.00014427740889352825,0.25,0.25,0.25,0.25
missing_neural_feedback,13,aic,5.969476236371582e-05,3.1404845912239807,1.0,0.05000006470934551,0.00022956066679889306,1.4610583843624961e-06,7.186080121555905e-40,0.9958678374371709,0.0037875170367739474,0.00034464552605525185
missing_neural_feedback,13,bic,6.083634283760362e-05,3.1397804943529195,1.0,0.04983594571423153,0.00022949487545900359,5.234831035170294e-09,3.613243101418651e-39,0.9999863537011772,1.3536372624046358e-05,1.0992619884450216e-07
missing_neural_feedback,13,gic_evid,6.213281681632542e-06,3.087112085237975,1.0,0.05967910241713861,0.00023746474560147233,9.663705578182235e-05,7.204572237204421e-39,0.5091592061714418,0.4908403726682266,4.21160331651996e-07
missing_neural_feedback,13,stacking,6.0840421909983736e-05,3.139777887394707,1.0,0.049835355688017016,0.00022949465422175233,1.2421720596506386e-14,8.649683646465156e-12,0.9999999999533815,2.699671015003849e-11,1.0972118361172661e-11
missing_neural_feedback,13,hard_gic_pred,0.0001464281783409156,2.9492749196638277,1.0,0.05153916451233956,0.00024573228728903444,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,14,equal,2.9199864517781662e-05,3.02815442909291,1.0,0.06111178902657166,0.00023526388401513907,0.00011126932829918047,0.25,0.25,0.25,0.25
missing_neural_feedback,14,aic,3.425386555891645e-05,3.1958541459335854,1.0,0.04992865694936058,0.00022970355422377169,6.57431399275761e-07,6.211176230983967e-32,0.9972675498373057,0.0026716336570652083,6.081650562922312e-05
missing_neural_feedback,14,bic,3.4732744358926e-05,3.1958941011513904,1.0,0.04985532937907063,0.00022967894205564148,2.3502551158522197e-09,3.1186797107644296e-31,0.9999904457236289,9.534905826654315e-06,1.93705443130474e-08
missing_neural_feedback,14,gic_evid,3.366370627792128e-06,3.147212366060656,1.0,0.05624800721247791,0.00023371917750305253,6.0980292279624943e-05,4.006864728101429e-31,0.5508272445604401,0.4491727226775541,3.276200583573079e-08
missing_neural_feedback,14,stacking,1.947331622412657e-05,3.097659086859647,1.0,0.05747714159154459,0.00023949908257762167,6.661950454844956e-05,0.08521191279390773,5.151878942341417e-11,0.2091233055318088,0.7056647816227647
missing_neural_feedback,14,hard_gic_pred,0.00010066054554464773,3.0452175624872093,1.0,0.05081223062631908,0.00023867388374264293,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,15,equal,8.767219238000058e-06,3.070862729759954,1.0,0.060278171955563495,0.00023579770485186545,0.00010165225574498917,0.25,0.25,0.25,0.25
missing_neural_feedback,15,aic,1.2073829551023391e-05,3.245055203569996,1.0,0.04982665193932288,0.0002290446081162421,3.6978450486721695e-07,7.3890498469673745e-31,0.9984105890950418,0.001550786923717709,3.8623981240557373e-05
missing_neural_feedback,15,bic,1.2232015588026794e-05,3.245463096649509,1.0,0.049785225185962435,0.0002290303459748339,1.3197960034187634e-09,3.7058665136776595e-30,0.9999944593574775,5.528354509748446e-06,1.2288012696919093e-08
missing_neural_feedback,15,gic_evid,6.645984702134996e-06,3.152140016242569,1.0,0.055630044421737704,0.00023228221336099299,5.552917137889044e-05,6.091234732447416e-30,0.6318823689805146,0.36811762160136835,9.418116948200821e-09
missing_neural_feedback,15,stacking,6.87345315359113e-05,2.9960666065149777,1.0,0.05970975049832941,0.00023696007705263148,9.39226758296675e-05,0.14050866892735003,3.063864936638045e-11,0.8594913309994198,4.259160497581828e-11
missing_neural_feedback,15,hard_gic_pred,0.0001479027292724232,2.949515834194707,1.0,0.05072667289915719,0.00023786420240648677,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,16,equal,5.9241084771279546e-05,2.9648436628901513,1.0,0.06284802696065447,0.00023621410769242537,0.00013054782397336473,0.25,0.25,0.25,0.25
missing_neural_feedback,16,aic,6.627282975995314e-05,3.1253701365457895,1.0,0.0501584486402683,0.00023078858777653583,1.7150273987319955e-06,1.211149183818612e-37,0.9936367882500716,0.00598228772567834,0.0003809240242499066
missing_neural_feedback,16,bic,6.78956469946191e-05,3.1237198016866943,1.0,0.04996964560638553,0.00023073690027524492,6.16592168681553e-09,6.1034217303228716e-37,0.9999784500345493,2.1428196225974518e-05,1.2176922471058333e-07
missing_neural_feedback,16,gic_evid,4.272769656658313e-06,3.1289965310506886,1.0,0.057254801254759055,0.00023513084123387272,7.099558178006068e-05,6.223578005913377e-37,0.44322451401782426,0.5567754464393432,3.9542832598467785e-08
missing_neural_feedback,16,stacking,5.833590206967986e-07,3.048299765505369,1.0,0.06241548903693203,0.00023933585515980966,0.0001229454967112633,0.09213263597657628,8.161879005224898e-11,0.613599025260631,0.29426833868117397
missing_neural_feedback,16,hard_gic_pred,8.113275638373944e-05,3.0848390062275657,1.0,0.05080741878201337,0.0002386288001742894,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,17,equal,1.491637940997343e-05,3.044001971104147,1.0,0.06151309788788209,0.00023793775902800695,0.00011409284962906302,0.25,0.25,0.25,0.25
missing_neural_feedback,17,aic,3.4110795646371505e-05,3.1970418073682696,1.0,0.04985154937945843,0.00022941311452715914,2.313402656698247e-07,9.397426212725176e-33,0.9992803589616578,0.0006917659003162395,2.7875138026145008e-05
missing_neural_feedback,17,bic,3.425664834646145e-05,3.197121825282694,1.0,0.04982540239115318,0.00022940187315402248,8.244226075467865e-10,4.709049540538841e-32,0.9999975272224224,2.463916943508246e-06,8.860634042923442e-09
missing_neural_feedback,17,gic_evid,2.9836841459686414e-06,3.1508366849098226,1.0,0.05613171499907536,0.0002330698712271069,6.005994325788544e-05,1.7054155971829588e-31,0.7655166049008836,0.23448335924586944,3.585324701487298e-08
missing_neural_feedback,17,stacking,2.6092797682415452e-05,3.067883285624618,1.0,0.0591039617809993,0.00023889489495692296,8.743776139326212e-05,0.01999064403605725,0.3757668702993604,0.6042424856106565,5.392590039190449e-11
missing_neural_feedback,17,hard_gic_pred,3.425717027224447e-05,3.1971221070575004,1.0,0.04982530900474995,0.00022940183446501747,0.0,0.0,1.0,0.0,0.0
missing_neural_feedback,18,equal,4.9256572180848394e-05,3.007833620241777,1.0,0.06051639560105346,0.0002354671582906042,0.0001041370459700734,0.25,0.25,0.25,0.25
missing_neural_feedback,18,aic,5.477917995754216e-05,3.1510731508988123,1.0,0.0499784576115605,0.00022988615823655472,9.363361188343535e-07,2.20925328378261e-27,0.9956721789323879,0.004027323142751707,0.0003004979248602721
missing_neural_feedback,18,bic,5.568113272183789e-05,3.150402828415027,1.0,0.0498736872232015,0.00022984740466328675,3.3454740988965478e-09,1.1110551155978399e-26,0.9999855078937139,1.4396242404525669e-05,9.586388157842755e-08
missing_neural_feedback,18,gic_evid,4.166045762357176e-06,3.151685016226134,1.0,0.05590441777361463,0.00023515983920104042,5.556789183781297e-05,1.0268525682962067e-26,0.39617853999822294,0.6038212819537929,1.7804798413217912e-07
missing_neural_feedback,18,stacking,8.370862015746968e-05,3.0609151735918707,1.0,0.05203587038184968,0.00024070032306944213,9.617820195109055e-06,0.06703854604830428,4.710806159453898e-11,2.5199229078585443e-11,0.9329614538793884
missing_neural_feedback,18,hard_gic_pred,6.239092570378342e-05,3.123557703482596,1.0,0.050810168378484406,0.00023864550978134263,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,19,equal,4.5376621922844164e-05,3.007716093188004,1.0,0.060934736216137826,0.00023570610007774142,0.00010868307648324558,0.25,0.25,0.25,0.25
missing_neural_feedback,19,aic,5.1633811354907235e-05,3.1580870359970934,1.0,0.049969146146892296,0.00023013223563731275,6.048556143403295e-07,1.4397969168593312e-29,0.9973146017102976,0.0025102706469850087,0.00017512764271741135
missing_neural_feedback,19,bic,5.218632704651761e-05,3.157732034780679,1.0,0.049901516428453266,0.00023010726184023877,2.155038681995835e-09,7.228994710824767e-29,0.9999909856302934,8.958592750642267e-06,5.577695586714178e-08
missing_neural_feedback,19,gic_evid,1.2971798153544888e-06,3.1519713656121975,1.0,0.05619828427190654,0.00023433979483192586,5.97250348229656e-05,8.92774749488608e-29,0.5402708717350011,0.4597290137147675,1.145502313407306e-07
missing_neural_feedback,19,stacking,1.4294195997649528e-05,3.124641409089207,1.0,0.05644017836156494,0.00023986502456665646,5.505224236483298e-05,1.5648067789879427e-10,1.3415060435125592e-10,0.7102471181905503,0.28975288151881845
missing_neural_feedback,19,hard_gic_pred,7.140376820158899e-05,3.1042008227107014,1.0,0.050880030226959035,0.00023931393901095876,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,20,equal,8.185659668678855e-06,3.041106788333121,1.0,0.06216750489560964,0.00023450129839000855,0.0001245101654035058,0.25,0.25,0.25,0.25
missing_neural_feedback,20,aic,1.4377246611970192e-05,3.2358173764381326,1.0,0.050081264715351834,0.00022951885776419594,2.2650479912054348e-06,3.2431663211562295e-39,0.9913701210726061,0.008401394888637453,0.00022848403875649852
missing_neural_feedback,20,bic,1.5318969647423415e-05,3.2381406047302765,1.0,0.04983140226696836,0.00022945288370290504,8.188744381024895e-09,1.6380721438563633e-38,0.9999697649581547,3.0161836446673302e-05,7.320539847105331e-08
missing_neural_feedback,20,gic_evid,4.835974916646355e-05,3.0704313171516042,1.0,0.05653474750184896,0.00023415040306384632,6.40891623752574e-05,1.4413888098405806e-38,0.3820479735758073,0.6179519745466127,5.187757995307819e-08
missing_neural_feedback,20,stacking,0.00012420862026134326,2.9481532493622242,1.0,0.05644061851672952,0.0002367185486078491,5.8430717067117504e-05,0.0642643030001933,1.7010692204396575e-10,0.9357356967668214,6.287830881002742e-11
missing_neural_feedback,20,hard_gic_pred,0.00017249724341836695,2.898883735470944,1.0,0.05064044445420034,0.00023705477982327716,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,21,equal,1.3324302904595091e-05,3.0293681082746278,1.0,0.06249625783412505,0.00023512963493948978,0.00012775897677567456,0.25,0.25,0.25,0.25
missing_neural_feedback,21,aic,1.8070786888078055e-05,3.208684880331177,1.0,0.05122076212929186,0.00023003659088012383,1.2548358101885028e-05,1.0723861344945814e-38,0.9138661673169131,0.043011858816980726,0.04312197386610631
missing_neural_feedback,21,bic,2.5620179487758456e-05,3.2163191231652055,1.0,0.04980111094278569,0.00022912890929456127,4.9601392830648565e-08,5.874921889806472e-38,0.9998175272111027,0.00016748722888664482,1.4985560010796702e-05
missing_neural_feedback,21,gic_evid,9.457531674442909e-05,3.019886264311222,1.0,0.0545535859656316,0.00023663860446955376,3.9776506362357135e-05,2.9697151300314377e-38,0.1605770582334905,0.8394160353764993,6.906390010212417e-06
missing_neural_feedback,21,stacking,9.494664190952733e-05,3.0194743754840094,1.0,0.054533241445881536,0.00023664858935409206,3.9550994364144e-05,2.4885758773219566e-10,0.15945872754597443,0.8405412719725773,2.3259062897879046e-10
missing_neural_feedback,21,hard_gic_pred,1.1753954704859774e-05,3.2216428973546036,1.0,0.051092538046214116,0.00024128999101545012,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,22,equal,7.944372024477343e-05,2.958080984360948,1.0,0.061050619275990835,0.00023593740906781706,0.00010953994524192005,0.25,0.25,0.25,0.25
missing_neural_feedback,22,aic,7.606258240671829e-05,3.103684453567131,1.0,0.050203911276709486,0.00023042076166697356,2.504063669379386e-06,3.938415426827065e-30,0.9861681045679609,0.011285827358471966,0.0025460680735670516
missing_neural_feedback,22,bic,7.89548997217276e-05,3.100071109025244,1.0,0.04992179363330909,0.00023028829374323206,8.936158225113042e-09,1.999702025457659e-29,0.9999584494556607,4.0730500232206526e-05,8.200441071624658e-07
missing_neural_feedback,22,gic_evid,3.9796967937013745e-06,3.1654859110240023,1.0,0.05510459694456319,0.00023682105746704812,4.530804747847604e-05,1.3511752784142e-29,0.2925252655080327,0.7074737906253468,9.438666205219947e-07
missing_neural_feedback,22,stacking,1.4975201337429889e-05,3.0054199965868653,1.0,0.06392807204112308,0.00023696841639629472,0.0001426601539993342,0.21781601583298432,0.13120918559687514,0.5475975490387296,0.10337724953141095
missing_neural_feedback,22,hard_gic_pred,0.00010824775056382307,3.0214738030124093,1.0,0.05112118728128778,0.00024153456323035697,0.0,0.0,0.0,0.0,1.0
missing_neural_feedback,23,equal,2.5483050206211767e-05,3.0491212273662294,1.0,0.060117120089741974,0.00023628769595831898,9.920676799334402e-05,0.25,0.25,0.25,0.25
missing_neural_feedback,23,aic,3.134297947683155e-05,3.2033129124847872,1.0,0.04982889847777559,0.00022912795266569902,3.06425328108094e-07,5.076734964598124e-29,0.9986614334692114,0.0012755772513264577,6.298927946215076e-05
missing_neural_feedback,23,bic,3.1561043375288094e-05,3.2033824778666657,1.0,0.04979405718897077,0.00022911147316968008,1.0928854842816828e-09,2.545522791941177e-28,0.999995433835392,4.546129920278328e-06,2.00346877239632e-08
missing_neural_feedback,23,gic_evid,6.772681750398293e-07,3.15827409374684,1.0,0.055871765991119655,0.0002337494893105969,5.652723124218935e-05,4.94416370894763e-28,0.621858993993007,0.3781409616422096,4.4364783464615466e-08
missing_neural_feedback,23,stacking,6.55374348010575e-05,3.0887280546229237,1.0,0.052666905962664,0.0002333127457182389,2.3012419571888323e-05,0.1822427640269048,0.5502087981931589,1.7452968192415083e-09,0.2675484360346394
missing_neural_feedback,23,hard_gic_pred,9.937429342264049e-05,3.045967389409254,1.0,0.051094720554188594,0.0002413768737362943,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,24,equal,1.6008993218741674e-05,3.036132036660924,1.0,0.06192422802107874,0.0002367051197899289,0.00011981783755463342,0.25,0.25,0.25,0.25
missing_neural_feedback,24,aic,2.215780495306951e-05,3.223769889293181,1.0,0.04980233810259666,0.00022903227983472578,1.576766115591317e-07,9.797294905845084e-40,0.9994041596381452,0.000568221918493096,2.761844336154053e-05
missing_neural_feedback,24,bic,2.2242142883706607e-05,3.2238777255382347,1.0,0.049784555064351595,0.0002290251304523919,5.615649694034457e-10,4.908817720757182e-39,0.9999979675912214,2.0236308233730343e-06,8.777955208772237e-09
missing_neural_feedback,24,gic_evid,6.395303900691124e-06,3.1915887354897383,1.0,0.0534624287047702,0.00023073206422456925,3.424765876468404e-05,1.2247552105042201e-38,0.8557817471607984,0.14421824591767735,6.9215244184736484e-09
missing_neural_feedback,24,stacking,1.5476760523869445e-05,3.074678619922065,1.0,0.05963271493915428,0.00024246533154486234,8.844531758540177e-05,0.13687959867007832,6.108282891777928e-11,0.2111080835437316,0.6520123177251071
missing_neural_feedback,24,hard_gic_pred,2.2242446086949302e-05,3.223878104117646,1.0,0.049784491643273074,0.00022902510635842952,0.0,0.0,1.0,0.0,0.0
missing_neural_feedback,25,equal,2.6834612968690716e-05,3.0085045485823,1.0,0.06293384993231113,0.00023742507194544424,0.00013126888057355863,0.25,0.25,0.25,0.25
missing_neural_feedback,25,aic,3.458100405267669e-05,3.1962022257097806,1.0,0.049853391883984535,0.00022914495690145404,5.171339338828543e-07,5.829162859702222e-40,0.9982846258868666,0.0016599747719510866,5.5399341182311206e-05
missing_neural_feedback,25,bic,3.491338946294043e-05,3.1963141510075284,1.0,0.04979575547817694,0.00022912732208024965,1.8452399226655171e-09,2.9238964544106837e-39,0.9999940640333934,5.9183393860237695e-06,1.762722053378959e-08
missing_neural_feedback,25,gic_evid,2.4163579855164057e-06,3.1478033221101995,1.0,0.0563684244323662,0.0002320095660917486,6.404866287271542e-05,5.675689868555681e-39,0.7110869940980088,0.2889130025325561,3.3694352805821904e-09
missing_neural_feedback,25,stacking,5.221636395399625e-06,3.0817515314570088,1.0,0.06032285599100784,0.0002453295565512759,9.844273826855857e-05,3.194183176218375e-11,3.0879898283823155e-11,0.40636465637471647,0.5936353435624618
missing_neural_feedback,25,hard_gic_pred,0.00014411850985767604,2.9566535898600965,1.0,0.05085547012386981,0.00023910363383807762,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,26,equal,9.725953369726989e-05,2.9409421929139787,1.0,0.060515622133149545,0.0002367977588321984,0.00010278553457824048,0.25,0.25,0.25,0.25
missing_neural_feedback,26,aic,9.953787160102952e-05,3.055257921112425,1.0,0.04993167202409329,0.0002300067899222499,3.798260971016676e-07,3.185215829420259e-25,0.9983578797339216,0.0016270832525200165,1.5037013558227591e-05
missing_neural_feedback,26,bic,0.0001000309761509402,3.0544791049583684,1.0,0.04988878082757501,0.00022998785828320792,1.3557401373255097e-09,1.597580880316772e-24,0.999994194570065,5.80064573846994e-06,4.784196606762479e-09
missing_neural_feedback,26,gic_evid,1.0920379099227481e-05,3.1391063709076046,1.0,0.05610735560011883,0.00023509556132773475,5.764428743531505e-05,2.19865901245759e-24,0.5579286523389284,0.4420713398431534,7.817918340517356e-09
missing_neural_feedback,26,stacking,1.5831624328266493e-06,3.151994715050331,1.0,0.056170210623746934,0.00023677214877065026,5.665234086014823e-05,1.7581177208746136e-11,0.4128220286325492,0.5871779713355793,1.4290382550884055e-11
missing_neural_feedback,26,hard_gic_pred,2.8849486139333597e-05,3.1872373476489457,1.0,0.05111439466125966,0.00024154196710980113,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,27,equal,2.6637618316508033e-05,3.0479569386666414,1.0,0.06003180053979646,0.0002367376495502771,9.763601866451022e-05,0.25,0.25,0.25,0.25
missing_neural_feedback,27,aic,3.3703915335444816e-05,3.197483446869783,1.0,0.049873443327033744,0.0002293026887898772,5.430384375956047e-07,2.467536866834812e-26,0.9975912643090876,0.0022892654025916444,0.00011947028832085453
missing_neural_feedback,27,bic,3.4109333279674564e-05,3.1975617035041113,1.0,0.049810990003066005,0.00022926653054701257,1.9401339957825903e-09,1.2385690093539612e-25,0.999991794344587,8.167615465711456e-06,3.803994753965393e-08
missing_neural_feedback,27,gic_evid,5.2871801623218325e-06,3.140864768935504,1.0,0.056441935385216996,0.0002371267181555034,5.931353945275228e-05,1.8447486150924347e-25,0.4832357589433815,0.5167640902487227,1.5080789572437207e-07
missing_neural_feedback,27,stacking,2.3962142641876492e-05,3.1069965402039235,1.0,0.05667606442809751,0.00024360087349513382,5.446755758412199e-05,2.3854743297178508e-11,5.094889597546356e-11,0.7055184140843361,0.2944815858408602
missing_neural_feedback,27,hard_gic_pred,9.311242778715986e-05,3.0553451274925156,1.0,0.05141664084259253,0.0002444770418251216,0.0,0.0,0.0,1.0,0.0
missing_neural_feedback,28,equal,1.9536310813794922e-05,3.035484139339032,1.0,0.06154042932137841,0.00023551612132085659,0.00011603672325969062,0.25,0.25,0.25,0.25
