scenario,seed,criterion,interpretation,candidate,weight
noisy_sir_overfit_risk,69,gic_evid,equal_prior_posterior_approximation,tv_sir,0.06075735103334724
noisy_sir_overfit_risk,69,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3496734972167175
noisy_sir_overfit_risk,70,gic_pred,predictive_support,neural_ode_h2,0.019707282722942122
noisy_sir_overfit_risk,70,gic_pred,predictive_support,seir,0.22537031624630155
noisy_sir_overfit_risk,70,gic_pred,predictive_support,sir,0.36128983700186545
noisy_sir_overfit_risk,70,gic_pred,predictive_support,tv_sir,0.18200275464914178
noisy_sir_overfit_risk,70,gic_pred,predictive_support,ude_sir_h2,0.21162980937974898
noisy_sir_overfit_risk,70,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.775526812793637e-08
noisy_sir_overfit_risk,70,gic_evid,equal_prior_posterior_approximation,seir,0.1245585869174433
noisy_sir_overfit_risk,70,gic_evid,equal_prior_posterior_approximation,sir,0.4767815040005401
noisy_sir_overfit_risk,70,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0957300557662914
noisy_sir_overfit_risk,70,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.30292979556045696
noisy_sir_overfit_risk,71,gic_pred,predictive_support,neural_ode_h2,0.01522861485770295
noisy_sir_overfit_risk,71,gic_pred,predictive_support,seir,0.45196343702885966
noisy_sir_overfit_risk,71,gic_pred,predictive_support,sir,0.22978033430167175
noisy_sir_overfit_risk,71,gic_pred,predictive_support,tv_sir,0.14395545520169759
noisy_sir_overfit_risk,71,gic_pred,predictive_support,ude_sir_h2,0.15907215861006815
noisy_sir_overfit_risk,71,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0283983268663956e-07
noisy_sir_overfit_risk,71,gic_evid,equal_prior_posterior_approximation,seir,0.49743093208197237
noisy_sir_overfit_risk,71,gic_evid,equal_prior_posterior_approximation,sir,0.2894744057666571
noisy_sir_overfit_risk,71,gic_evid,equal_prior_posterior_approximation,tv_sir,0.06479741604222405
noisy_sir_overfit_risk,71,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.14829704326931387
noisy_sir_overfit_risk,72,gic_pred,predictive_support,neural_ode_h2,0.013816801826699419
noisy_sir_overfit_risk,72,gic_pred,predictive_support,seir,0.2976449199675373
noisy_sir_overfit_risk,72,gic_pred,predictive_support,sir,0.31540112548831445
noisy_sir_overfit_risk,72,gic_pred,predictive_support,tv_sir,0.16137854506235502
noisy_sir_overfit_risk,72,gic_pred,predictive_support,ude_sir_h2,0.21175860765509386
noisy_sir_overfit_risk,72,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.556104933386159e-09
noisy_sir_overfit_risk,72,gic_evid,equal_prior_posterior_approximation,seir,0.18307402601184558
noisy_sir_overfit_risk,72,gic_evid,equal_prior_posterior_approximation,sir,0.42027515770170926
noisy_sir_overfit_risk,72,gic_evid,equal_prior_posterior_approximation,tv_sir,0.08095665887146407
noisy_sir_overfit_risk,72,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.31569415185887617
noisy_sir_overfit_risk,73,gic_pred,predictive_support,neural_ode_h2,0.0009904744948326463
noisy_sir_overfit_risk,73,gic_pred,predictive_support,seir,0.3396379250124121
noisy_sir_overfit_risk,73,gic_pred,predictive_support,sir,0.1882905041902909
noisy_sir_overfit_risk,73,gic_pred,predictive_support,tv_sir,0.2262764264173016
noisy_sir_overfit_risk,73,gic_pred,predictive_support,ude_sir_h2,0.24480466988516256
noisy_sir_overfit_risk,73,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.840248572433656e-08
noisy_sir_overfit_risk,73,gic_evid,equal_prior_posterior_approximation,seir,0.1729131496186351
noisy_sir_overfit_risk,73,gic_evid,equal_prior_posterior_approximation,sir,0.33627261228818217
noisy_sir_overfit_risk,73,gic_evid,equal_prior_posterior_approximation,tv_sir,0.15435781510060004
noisy_sir_overfit_risk,73,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.33645638459009697
noisy_sir_overfit_risk,74,gic_pred,predictive_support,neural_ode_h2,0.008812773131084818
noisy_sir_overfit_risk,74,gic_pred,predictive_support,seir,0.1772109787307204
noisy_sir_overfit_risk,74,gic_pred,predictive_support,sir,0.4009244588815676
noisy_sir_overfit_risk,74,gic_pred,predictive_support,tv_sir,0.18209538335439712
noisy_sir_overfit_risk,74,gic_pred,predictive_support,ude_sir_h2,0.2309564059022301
noisy_sir_overfit_risk,74,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.539586301342795e-08
noisy_sir_overfit_risk,74,gic_evid,equal_prior_posterior_approximation,seir,0.1001835035312736
noisy_sir_overfit_risk,74,gic_evid,equal_prior_posterior_approximation,sir,0.49910198962077895
noisy_sir_overfit_risk,74,gic_evid,equal_prior_posterior_approximation,tv_sir,0.09031635684748636
noisy_sir_overfit_risk,74,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3103980846045982
noisy_sir_overfit_risk,75,gic_pred,predictive_support,neural_ode_h2,0.012211167557277093
noisy_sir_overfit_risk,75,gic_pred,predictive_support,seir,0.16841447489372133
noisy_sir_overfit_risk,75,gic_pred,predictive_support,sir,0.31508310031633907
noisy_sir_overfit_risk,75,gic_pred,predictive_support,tv_sir,0.23932495314452307
noisy_sir_overfit_risk,75,gic_pred,predictive_support,ude_sir_h2,0.2649663040881395
noisy_sir_overfit_risk,75,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.457649452402986e-07
noisy_sir_overfit_risk,75,gic_evid,equal_prior_posterior_approximation,seir,0.08199695456589079
noisy_sir_overfit_risk,75,gic_evid,equal_prior_posterior_approximation,sir,0.45441749824779976
noisy_sir_overfit_risk,75,gic_evid,equal_prior_posterior_approximation,tv_sir,0.1355582808752682
noisy_sir_overfit_risk,75,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.32802682054609594
noisy_sir_overfit_risk,76,gic_pred,predictive_support,neural_ode_h2,0.049697373060075364
noisy_sir_overfit_risk,76,gic_pred,predictive_support,seir,0.16661141479789257
noisy_sir_overfit_risk,76,gic_pred,predictive_support,sir,0.37782726921489596
noisy_sir_overfit_risk,76,gic_pred,predictive_support,tv_sir,0.18393576147254098
noisy_sir_overfit_risk,76,gic_pred,predictive_support,ude_sir_h2,0.22192818145459514
noisy_sir_overfit_risk,76,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.615153198517032e-06
noisy_sir_overfit_risk,76,gic_evid,equal_prior_posterior_approximation,seir,0.07073812602974368
noisy_sir_overfit_risk,76,gic_evid,equal_prior_posterior_approximation,sir,0.5226955327304376
noisy_sir_overfit_risk,76,gic_evid,equal_prior_posterior_approximation,tv_sir,0.09903085443544216
noisy_sir_overfit_risk,76,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.30753387165117807
noisy_sir_overfit_risk,77,gic_pred,predictive_support,neural_ode_h2,0.0010147828511153395
noisy_sir_overfit_risk,77,gic_pred,predictive_support,seir,0.3681469402556215
noisy_sir_overfit_risk,77,gic_pred,predictive_support,sir,0.01607504622189929
noisy_sir_overfit_risk,77,gic_pred,predictive_support,tv_sir,0.34499460522835595
noisy_sir_overfit_risk,77,gic_pred,predictive_support,ude_sir_h2,0.2697686254430079
noisy_sir_overfit_risk,77,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.9717107282905546e-06
noisy_sir_overfit_risk,77,gic_evid,equal_prior_posterior_approximation,seir,0.19176670791864897
noisy_sir_overfit_risk,77,gic_evid,equal_prior_posterior_approximation,sir,0.049293479781670216
noisy_sir_overfit_risk,77,gic_evid,equal_prior_posterior_approximation,tv_sir,0.35753598786051805
noisy_sir_overfit_risk,77,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.40140085272843445
noisy_sir_overfit_risk,78,gic_pred,predictive_support,neural_ode_h2,0.0030835569041178725
noisy_sir_overfit_risk,78,gic_pred,predictive_support,seir,0.3112088222254352
noisy_sir_overfit_risk,78,gic_pred,predictive_support,sir,0.2603143483713128
noisy_sir_overfit_risk,78,gic_pred,predictive_support,tv_sir,0.20428658430734303
noisy_sir_overfit_risk,78,gic_pred,predictive_support,ude_sir_h2,0.22110668819179105
noisy_sir_overfit_risk,78,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.7489605311843075e-09
noisy_sir_overfit_risk,78,gic_evid,equal_prior_posterior_approximation,seir,0.3812620165136193
noisy_sir_overfit_risk,78,gic_evid,equal_prior_posterior_approximation,sir,0.3319308849708988
noisy_sir_overfit_risk,78,gic_evid,equal_prior_posterior_approximation,tv_sir,0.09880654438848292
noisy_sir_overfit_risk,78,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.18800054737803848
noisy_sir_overfit_risk,79,gic_pred,predictive_support,neural_ode_h2,0.02556425336673785
noisy_sir_overfit_risk,79,gic_pred,predictive_support,seir,0.15126440602768387
noisy_sir_overfit_risk,79,gic_pred,predictive_support,sir,0.3491242514763188
noisy_sir_overfit_risk,79,gic_pred,predictive_support,tv_sir,0.1249404914709062
noisy_sir_overfit_risk,79,gic_pred,predictive_support,ude_sir_h2,0.3491065976583533
noisy_sir_overfit_risk,79,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0604989631236613e-07
noisy_sir_overfit_risk,79,gic_evid,equal_prior_posterior_approximation,seir,0.10018723822303516
noisy_sir_overfit_risk,79,gic_evid,equal_prior_posterior_approximation,sir,0.42659719241428623
noisy_sir_overfit_risk,79,gic_evid,equal_prior_posterior_approximation,tv_sir,0.05845233004531653
noisy_sir_overfit_risk,79,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.4147630332674658
regular_sir_full,0,gic_pred,predictive_support,neural_ode_h2,6.832676275352822e-05
regular_sir_full,0,gic_pred,predictive_support,seir,5.922195488196754e-15
regular_sir_full,0,gic_pred,predictive_support,sir,0.6494282764835578
regular_sir_full,0,gic_pred,predictive_support,tv_sir,0.1198492815426763
regular_sir_full,0,gic_pred,predictive_support,ude_sir_h2,0.23065411521100654
regular_sir_full,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2537499282524585e-26
regular_sir_full,0,gic_evid,equal_prior_posterior_approximation,seir,1.9518639655691904e-16
regular_sir_full,0,gic_evid,equal_prior_posterior_approximation,sir,0.9849217939243571
regular_sir_full,0,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012916758703222413
regular_sir_full,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.013786530205320537
regular_sir_full,1,gic_pred,predictive_support,neural_ode_h2,0.003210908913423075
regular_sir_full,1,gic_pred,predictive_support,seir,1.186831258992858e-12
regular_sir_full,1,gic_pred,predictive_support,sir,0.22019038504626148
regular_sir_full,1,gic_pred,predictive_support,tv_sir,0.26159224967157696
regular_sir_full,1,gic_pred,predictive_support,ude_sir_h2,0.5150064563675516
regular_sir_full,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.910597611853054e-24
regular_sir_full,1,gic_evid,equal_prior_posterior_approximation,seir,1.2708869766398076e-13
regular_sir_full,1,gic_evid,equal_prior_posterior_approximation,sir,0.9491490261620393
regular_sir_full,1,gic_evid,equal_prior_posterior_approximation,tv_sir,0.00790499602719314
regular_sir_full,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.04294597781064044
regular_sir_full,2,gic_pred,predictive_support,neural_ode_h2,7.038388375723463e-06
regular_sir_full,2,gic_pred,predictive_support,seir,3.54274371625662e-18
regular_sir_full,2,gic_pred,predictive_support,sir,0.6189435889804471
regular_sir_full,2,gic_pred,predictive_support,tv_sir,0.11207589254178063
regular_sir_full,2,gic_pred,predictive_support,ude_sir_h2,0.26897348008939653
regular_sir_full,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.67227439194735e-27
regular_sir_full,2,gic_evid,equal_prior_posterior_approximation,seir,1.1245050335232065e-19
regular_sir_full,2,gic_evid,equal_prior_posterior_approximation,sir,0.8797745567804942
regular_sir_full,2,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012013705217376973
regular_sir_full,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.11902407269776821
regular_sir_full,3,gic_pred,predictive_support,neural_ode_h2,0.0001575182523744291
regular_sir_full,3,gic_pred,predictive_support,seir,5.394506158900624e-18
regular_sir_full,3,gic_pred,predictive_support,sir,0.6949453818956045
regular_sir_full,3,gic_pred,predictive_support,tv_sir,0.11858593973691585
regular_sir_full,3,gic_pred,predictive_support,ude_sir_h2,0.18631116011510523
regular_sir_full,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.952585586335919e-26
regular_sir_full,3,gic_evid,equal_prior_posterior_approximation,seir,1.6104838918160255e-19
regular_sir_full,3,gic_evid,equal_prior_posterior_approximation,sir,0.9624662019604957
regular_sir_full,3,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012040587687683394
regular_sir_full,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.036329739270735996
regular_sir_full,4,gic_pred,predictive_support,neural_ode_h2,1.5750113169761245e-06
regular_sir_full,4,gic_pred,predictive_support,seir,1.7546392250361978e-08
regular_sir_full,4,gic_pred,predictive_support,sir,0.5905242042004853
regular_sir_full,4,gic_pred,predictive_support,tv_sir,0.22151556752962506
regular_sir_full,4,gic_pred,predictive_support,ude_sir_h2,0.18795863571218038
regular_sir_full,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,9.867147148096496e-29
regular_sir_full,4,gic_evid,equal_prior_posterior_approximation,seir,7.077883086440751e-10
regular_sir_full,4,gic_evid,equal_prior_posterior_approximation,sir,0.9872388251814885
regular_sir_full,4,gic_evid,equal_prior_posterior_approximation,tv_sir,0.002575642436834858
regular_sir_full,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.010185531673888278
regular_sir_full,5,gic_pred,predictive_support,neural_ode_h2,3.0193876985181905e-06
regular_sir_full,5,gic_pred,predictive_support,seir,2.2862957534092754e-24
regular_sir_full,5,gic_pred,predictive_support,sir,0.6759101663235514
regular_sir_full,5,gic_pred,predictive_support,tv_sir,0.1093564541160933
regular_sir_full,5,gic_pred,predictive_support,ude_sir_h2,0.21473036017265665
regular_sir_full,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.006529020977008e-29
regular_sir_full,5,gic_evid,equal_prior_posterior_approximation,seir,6.617236925996872e-26
regular_sir_full,5,gic_evid,equal_prior_posterior_approximation,sir,0.9793039730052849
regular_sir_full,5,gic_evid,equal_prior_posterior_approximation,tv_sir,0.001173570546756362
regular_sir_full,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.019522456447958757
regular_sir_full,6,gic_pred,predictive_support,neural_ode_h2,0.0003318810431442954
regular_sir_full,6,gic_pred,predictive_support,seir,1.2328608839909242e-14
regular_sir_full,6,gic_pred,predictive_support,sir,0.32299675765002595
regular_sir_full,6,gic_pred,predictive_support,tv_sir,0.2912387440446604
regular_sir_full,6,gic_pred,predictive_support,ude_sir_h2,0.38543261726215694
regular_sir_full,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.113310491340711e-25
regular_sir_full,6,gic_evid,equal_prior_posterior_approximation,seir,8.422666192797825e-16
regular_sir_full,6,gic_evid,equal_prior_posterior_approximation,sir,0.8467422342576755
regular_sir_full,6,gic_evid,equal_prior_posterior_approximation,tv_sir,0.005793213852291213
regular_sir_full,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1474645518900327
regular_sir_full,7,gic_pred,predictive_support,neural_ode_h2,1.7809986603161525e-05
regular_sir_full,7,gic_pred,predictive_support,seir,2.126741703852877e-12
regular_sir_full,7,gic_pred,predictive_support,sir,0.6092866378609059
regular_sir_full,7,gic_pred,predictive_support,tv_sir,0.11060681230513073
regular_sir_full,7,gic_pred,predictive_support,ude_sir_h2,0.2800887398452336
regular_sir_full,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.054988449055886e-27
regular_sir_full,7,gic_evid,equal_prior_posterior_approximation,seir,6.026241412712e-14
regular_sir_full,7,gic_evid,equal_prior_posterior_approximation,sir,0.8696219891341505
regular_sir_full,7,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0011294039136283494
regular_sir_full,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.12924860695216114
regular_sir_full,8,gic_pred,predictive_support,neural_ode_h2,0.0001062823623044093
regular_sir_full,8,gic_pred,predictive_support,seir,2.540957466408507e-18
regular_sir_full,8,gic_pred,predictive_support,sir,0.5995772606852249
regular_sir_full,8,gic_pred,predictive_support,tv_sir,0.12042743467464766
regular_sir_full,8,gic_pred,predictive_support,ude_sir_h2,0.2798890222778231
regular_sir_full,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.565636393406565e-26
regular_sir_full,8,gic_evid,equal_prior_posterior_approximation,seir,6.487486551807587e-20
regular_sir_full,8,gic_evid,equal_prior_posterior_approximation,sir,0.8863392599271718
regular_sir_full,8,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012648815057369834
regular_sir_full,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.11239585856709135
regular_sir_full,9,gic_pred,predictive_support,neural_ode_h2,1.1151488477531264e-05
regular_sir_full,9,gic_pred,predictive_support,seir,5.316267972845084e-16
regular_sir_full,9,gic_pred,predictive_support,sir,0.01484160742226558
regular_sir_full,9,gic_pred,predictive_support,tv_sir,0.53294908924976
regular_sir_full,9,gic_pred,predictive_support,ude_sir_h2,0.45219815183949635
regular_sir_full,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.7877782451497852e-27
regular_sir_full,9,gic_evid,equal_prior_posterior_approximation,seir,2.279554150052771e-16
regular_sir_full,9,gic_evid,equal_prior_posterior_approximation,sir,0.4995749638219008
regular_sir_full,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.1290670105896366
regular_sir_full,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.37135802558846237
regular_sir_full,10,gic_pred,predictive_support,neural_ode_h2,0.0007936731647081174
regular_sir_full,10,gic_pred,predictive_support,seir,9.706811180445365e-17
regular_sir_full,10,gic_pred,predictive_support,sir,0.6183008666405133
regular_sir_full,10,gic_pred,predictive_support,tv_sir,0.1165412601466016
regular_sir_full,10,gic_pred,predictive_support,ude_sir_h2,0.2643642000481769
regular_sir_full,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.171908850017018e-26
regular_sir_full,10,gic_evid,equal_prior_posterior_approximation,seir,2.508709158015981e-18
regular_sir_full,10,gic_evid,equal_prior_posterior_approximation,sir,0.8682042740936071
regular_sir_full,10,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0011780141655269342
regular_sir_full,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.13061771174086603
regular_sir_full,11,gic_pred,predictive_support,neural_ode_h2,4.063374068113788e-06
regular_sir_full,11,gic_pred,predictive_support,seir,1.8077576749174554e-14
regular_sir_full,11,gic_pred,predictive_support,sir,0.6423908312918074
regular_sir_full,11,gic_pred,predictive_support,tv_sir,0.09100376490320738
regular_sir_full,11,gic_pred,predictive_support,ude_sir_h2,0.2666013404308993
regular_sir_full,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.6576902558624033e-29
regular_sir_full,11,gic_evid,equal_prior_posterior_approximation,seir,4.730132450835169e-16
regular_sir_full,11,gic_evid,equal_prior_posterior_approximation,sir,0.7418775216014145
regular_sir_full,11,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0007554727199841625
regular_sir_full,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.25736700567860077
regular_sir_full,12,gic_pred,predictive_support,neural_ode_h2,0.000512920176508357
regular_sir_full,12,gic_pred,predictive_support,seir,2.791532911839529e-12
regular_sir_full,12,gic_pred,predictive_support,sir,0.2914884692535572
regular_sir_full,12,gic_pred,predictive_support,tv_sir,0.3612996577317538
regular_sir_full,12,gic_pred,predictive_support,ude_sir_h2,0.34669895283538915
regular_sir_full,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.7228341107601318e-24
regular_sir_full,12,gic_evid,equal_prior_posterior_approximation,seir,1.5351135924759222e-13
regular_sir_full,12,gic_evid,equal_prior_posterior_approximation,sir,0.9247858887688701
regular_sir_full,12,gic_evid,equal_prior_posterior_approximation,tv_sir,0.007797171159157838
regular_sir_full,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.06741694007181848
regular_sir_full,13,gic_pred,predictive_support,neural_ode_h2,0.003533811074467444
regular_sir_full,13,gic_pred,predictive_support,seir,4.778270772602838e-18
regular_sir_full,13,gic_pred,predictive_support,sir,0.5419939364013834
regular_sir_full,13,gic_pred,predictive_support,tv_sir,0.24392862837046375
regular_sir_full,13,gic_pred,predictive_support,ude_sir_h2,0.21054362415368555
regular_sir_full,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.9377633109674049e-25
regular_sir_full,13,gic_evid,equal_prior_posterior_approximation,seir,1.9870645808088113e-19
regular_sir_full,13,gic_evid,equal_prior_posterior_approximation,sir,0.9846856423786907
regular_sir_full,13,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0033800990495394304
regular_sir_full,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.011934258571769872
regular_sir_full,14,gic_pred,predictive_support,neural_ode_h2,0.0027060954296681144
regular_sir_full,14,gic_pred,predictive_support,seir,5.198394286984099e-17
regular_sir_full,14,gic_pred,predictive_support,sir,0.678410924747177
regular_sir_full,14,gic_pred,predictive_support,tv_sir,0.11790600581619143
regular_sir_full,14,gic_pred,predictive_support,ude_sir_h2,0.20097697400696327
regular_sir_full,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.6858819102475934e-25
regular_sir_full,14,gic_evid,equal_prior_posterior_approximation,seir,1.5440093808856792e-18
regular_sir_full,14,gic_evid,equal_prior_posterior_approximation,sir,0.95963283315832
regular_sir_full,14,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012564064827836707
regular_sir_full,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.039110760358896324
regular_sir_full,15,gic_pred,predictive_support,neural_ode_h2,5.4565060559257424e-06
regular_sir_full,15,gic_pred,predictive_support,seir,6.944638600377993e-17
regular_sir_full,15,gic_pred,predictive_support,sir,0.5475806846151646
regular_sir_full,15,gic_pred,predictive_support,tv_sir,0.2321853823638975
regular_sir_full,15,gic_pred,predictive_support,ude_sir_h2,0.22022847651488178
regular_sir_full,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.637005215170578e-30
regular_sir_full,15,gic_evid,equal_prior_posterior_approximation,seir,2.465781012736019e-18
regular_sir_full,15,gic_evid,equal_prior_posterior_approximation,sir,0.9762328644492687
regular_sir_full,15,gic_evid,equal_prior_posterior_approximation,tv_sir,0.003043939123457068
regular_sir_full,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.020723196427274295
regular_sir_full,16,gic_pred,predictive_support,neural_ode_h2,1.8487928909961254e-05
regular_sir_full,16,gic_pred,predictive_support,seir,4.623347009256995e-13
regular_sir_full,16,gic_pred,predictive_support,sir,0.15793847502155597
regular_sir_full,16,gic_pred,predictive_support,tv_sir,0.30171176909768405
regular_sir_full,16,gic_pred,predictive_support,ude_sir_h2,0.5403312679513878
regular_sir_full,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.002454284546428e-26
regular_sir_full,16,gic_evid,equal_prior_posterior_approximation,seir,6.255503689859399e-14
regular_sir_full,16,gic_evid,equal_prior_posterior_approximation,sir,0.9295666063846647
regular_sir_full,16,gic_evid,equal_prior_posterior_approximation,tv_sir,0.012097347517105613
regular_sir_full,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.058336046098167206
regular_sir_full,17,gic_pred,predictive_support,neural_ode_h2,3.279316595897072e-05
regular_sir_full,17,gic_pred,predictive_support,seir,9.803801968082377e-15
regular_sir_full,17,gic_pred,predictive_support,sir,0.5909371099226095
regular_sir_full,17,gic_pred,predictive_support,tv_sir,0.11869514593896757
regular_sir_full,17,gic_pred,predictive_support,ude_sir_h2,0.29033495097245426
regular_sir_full,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.442819959396836e-26
regular_sir_full,17,gic_evid,equal_prior_posterior_approximation,seir,2.6993617655304644e-16
regular_sir_full,17,gic_evid,equal_prior_posterior_approximation,sir,0.8675096341940048
regular_sir_full,17,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0012626977153626633
regular_sir_full,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1312276680906324
regular_sir_full,18,gic_pred,predictive_support,neural_ode_h2,0.0001521183009958326
regular_sir_full,18,gic_pred,predictive_support,seir,3.356513975040127e-14
regular_sir_full,18,gic_pred,predictive_support,sir,0.6777922467651303
regular_sir_full,18,gic_pred,predictive_support,tv_sir,0.10965940237464036
regular_sir_full,18,gic_pred,predictive_support,ude_sir_h2,0.2123962325591999
regular_sir_full,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.920890067451365e-27
regular_sir_full,18,gic_evid,equal_prior_posterior_approximation,seir,1.018820558571615e-15
regular_sir_full,18,gic_evid,equal_prior_posterior_approximation,sir,0.9849743697622854
regular_sir_full,18,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0011326462523468925
regular_sir_full,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.013892983985366631
regular_sir_full,19,gic_pred,predictive_support,neural_ode_h2,0.0027863527474399916
regular_sir_full,19,gic_pred,predictive_support,seir,2.4867610924268347e-14
regular_sir_full,19,gic_pred,predictive_support,sir,0.49851508234519365
regular_sir_full,19,gic_pred,predictive_support,tv_sir,0.13719358114932884
regular_sir_full,19,gic_pred,predictive_support,ude_sir_h2,0.3615049837580126
regular_sir_full,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.030270822858046e-25
regular_sir_full,19,gic_evid,equal_prior_posterior_approximation,seir,1.107496021135582e-15
regular_sir_full,19,gic_evid,equal_prior_posterior_approximation,sir,0.8419956360367212
regular_sir_full,19,gic_evid,equal_prior_posterior_approximation,tv_sir,0.0017138795216731363
regular_sir_full,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.15629048444160448
regular_sir_full,20,gic_pred,predictive_support,neural_ode_h2,6.387705108205905e-06
regular_sir_full,20,gic_pred,predictive_support,seir,1.0257894289876874e-18
regular_sir_full,20,gic_pred,predictive_support,sir,0.6159894359044691
regular_sir_full,20,gic_pred,predictive_support,tv_sir,0.10919992856984855
regular_sir_full,20,gic_pred,predictive_support,ude_sir_h2,0.27480424782057417
regular_sir_full,20,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.249807747652104e-28
regular_sir_full,20,gic_evid,equal_prior_posterior_approximation,seir,3.207608559185896e-20
regular_sir_full,20,gic_evid,equal_prior_posterior_approximation,sir,0.8736091007497775
regular_sir_full,20,gic_evid,equal_prior_posterior_approximation,tv_sir,0.001150930904438208
regular_sir_full,20,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.12523996834578421
regular_sir_full,21,gic_pred,predictive_support,neural_ode_h2,0.04503347006183439
regular_sir_full,21,gic_pred,predictive_support,seir,3.674551154401526e-13
regular_sir_full,21,gic_pred,predictive_support,sir,0.2337423112102614
regular_sir_full,21,gic_pred,predictive_support,tv_sir,0.2768498436695536
regular_sir_full,21,gic_pred,predictive_support,ude_sir_h2,0.44437437505798305
regular_sir_full,21,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.843593587221118e-22
regular_sir_full,21,gic_evid,equal_prior_posterior_approximation,seir,3.67659423559105e-14
regular_sir_full,21,gic_evid,equal_prior_posterior_approximation,sir,0.9490202955699713
