scenario,truth,candidate,seed,training_deviance,mean_new_deviance,mc_se_new_deviance,empirical_optimism,predicted_optimism,calibration_residual,effective_dimension,new_response_draws
early_seir_infected_only,seir,ude_sir_h2,17,-77.32275306687669,-75.61021537872517,0.45355689426890655,1.7125376881515137,2.3265207691717444,-0.6139830810202307,1.1632603845858722,200
early_seir_infected_only,seir,ude_sir_h2,18,-83.06496061782043,-78.12497028367922,0.436638770647842,4.939990334141214,2.467464129789317,2.472526204351897,1.2337320648946586,200
early_seir_infected_only,seir,ude_sir_h2,19,-87.22262017890674,-78.95880232139962,0.4445017467159311,8.26381785750712,2.704251578143049,5.559566279364072,1.3521257890715246,200
early_seir_infected_only,seir,ude_sir_h2,20,-76.99294537846812,-77.7423145095063,0.439472437130289,-0.7493691310381791,3.672424870991498,-4.421794002029677,1.836212435495749,200
early_seir_infected_only,seir,ude_sir_h2,21,-88.65429888259106,-79.61446180497397,0.4543201153334353,9.039837077617094,2.8449740583445213,6.194863019272573,1.4224870291722607,200
early_seir_infected_only,seir,ude_sir_h2,22,-75.17550846648282,-78.97462734029536,0.39889523573169927,-3.7991188738125317,3.1377620572034335,-6.936880931015965,1.5688810286017167,200
early_seir_infected_only,seir,ude_sir_h2,23,-86.57682499894138,-77.2041765539051,0.4530823081823058,9.372648445036276,2.4606175387553386,6.912030906280938,1.2303087693776693,200
early_seir_infected_only,seir,ude_sir_h2,24,-81.31036186369153,-79.92263843845868,0.40315947486707293,1.3877234252328492,2.6540499055488613,-1.2663264803160121,1.3270249527744307,200
early_seir_infected_only,seir,ude_sir_h2,25,-87.91517825227498,-69.87811694191628,0.6243141101426332,18.03706131035871,3.9222972211655796,14.11476408919313,1.9611486105827898,200
early_seir_infected_only,seir,ude_sir_h2,26,-85.22171606865538,-78.02113249917174,0.4614410800254475,7.200583569483641,2.4726749952087936,4.7279085742748475,1.2363374976043968,200
early_seir_infected_only,seir,ude_sir_h2,27,-72.65955157896892,-78.04930468082172,0.42525510918923776,-5.389753101852804,3.1198445024758272,-8.509597604328631,1.5599222512379136,200
early_seir_infected_only,seir,ude_sir_h2,28,-85.63933572554552,-78.90351751752657,0.41028011787385055,6.735818208018955,3.2158675913621226,3.5199506166568324,1.6079337956810613,200
early_seir_infected_only,seir,ude_sir_h2,29,-79.24346561660832,-79.1176075167566,0.4227337224257881,0.1258580998517118,3.664566862354898,-3.538708762503186,1.832283431177449,200
early_seir_infected_only,seir,ude_sir_h2,30,-85.3904545155911,-77.7637686497734,0.4387496082564669,7.626685865817706,3.6944801554145412,3.9322057104031645,1.8472400777072706,200
early_seir_infected_only,seir,ude_sir_h2,31,-90.09389527146337,-78.14519605010109,0.46633917823118176,11.948699221362276,2.9618399630593992,8.986859258302877,1.4809199815296996,200
early_seir_infected_only,seir,ude_sir_h2,32,-79.42789198116229,-80.07547246140129,0.4319492510141745,-0.6475804802390002,2.7755123634428203,-3.4230928436818204,1.3877561817214101,200
early_seir_infected_only,seir,ude_sir_h2,33,-83.35851290445741,-79.64840149055648,0.3978076597751845,3.7101114139009326,3.545173887436222,0.1649375264647106,1.772586943718111,200
early_seir_infected_only,seir,ude_sir_h2,34,-85.20285004916917,-78.0845215823115,0.45258828016892416,7.118328466857676,2.6926901490027184,4.425638317854958,1.3463450745013592,200
early_seir_infected_only,seir,ude_sir_h2,35,-74.3604058200403,-79.6937667635443,0.3600542334271011,-5.333360943504005,2.700321142102898,-8.033682085606902,1.350160571051449,200
early_seir_infected_only,seir,ude_sir_h2,36,-83.74807906321413,-76.53710845196329,0.4728492789030425,7.210970611250843,3.4076667067770097,3.8033039044738337,1.7038333533885048,200
early_seir_infected_only,seir,ude_sir_h2,37,-81.75616560812327,-79.44585465613879,0.4108034013950054,2.3103109519844764,3.1737916104385917,-0.8634806584541153,1.5868958052192959,200
early_seir_infected_only,seir,ude_sir_h2,38,-85.25968364942196,-80.19462891694417,0.3955568340857527,5.06505473247779,3.4077623753349813,1.657292357142809,1.7038811876674906,200
early_seir_infected_only,seir,ude_sir_h2,39,-86.84497577997132,-78.39653849076912,0.44415728703371693,8.448437289202204,3.299767208266039,5.1486700809361645,1.6498836041330196,200
early_seir_infected_only,seir,ude_sir_h2,40,-78.44533488559885,-74.73415281382934,0.518735617565988,3.711182071769514,2.7748106620491537,0.9363714097203601,1.3874053310245769,200
early_seir_infected_only,seir,ude_sir_h2,41,-75.60182892288583,-78.80769761114178,0.44364102419307017,-3.205868688255947,3.340826584551003,-6.54669527280695,1.6704132922755015,200
early_seir_infected_only,seir,ude_sir_h2,42,-74.52620873237058,-78.69940246161521,0.42565746863279047,-4.17319372924463,2.539314937499311,-6.7125086667439415,1.2696574687496556,200
early_seir_infected_only,seir,ude_sir_h2,43,-81.65991685495388,-78.39087922585098,0.4182637018528151,3.269037629102897,3.4206267644165123,-0.1515891353136154,1.7103133822082561,200
early_seir_infected_only,seir,ude_sir_h2,44,-86.73672772798666,-74.59377293121055,0.5264613909705506,12.14295479677611,5.777042072509722,6.365912724266388,2.888521036254861,200
early_seir_infected_only,seir,ude_sir_h2,45,-89.22850813692837,-79.47030840698895,0.40287093828253334,9.75819972993942,3.0437784173967395,6.714421312542681,1.5218892086983697,200
early_seir_infected_only,seir,ude_sir_h2,46,-74.97491758317693,-79.41560067381668,0.4300087607360359,-4.440683090639752,3.354142507226063,-7.794825597865815,1.6770712536130314,200
early_seir_infected_only,seir,ude_sir_h2,47,-83.43697488993955,-75.11921474686902,0.5293293650298411,8.31776014307053,3.723335712770678,4.594424430299851,1.861667856385339,200
early_seir_infected_only,seir,ude_sir_h2,48,-75.17568717797381,-79.33839468453489,0.4470640983603052,-4.162707506561077,3.418289062820479,-7.580996569381556,1.7091445314102396,200
early_seir_infected_only,seir,ude_sir_h2,49,-71.96345863076876,-77.25063233555029,0.42017822389994985,-5.287173704781537,3.858231118087608,-9.145404822869146,1.929115559043804,200
early_seir_infected_only,seir,ude_sir_h2,50,-74.93177835370119,-73.31544041381983,0.5200089835249793,1.6163379398813618,3.33771307166515,-1.7213751317837884,1.668856535832575,200
early_seir_infected_only,seir,ude_sir_h2,51,-87.02233198430584,-78.97253317694643,0.4301765319842552,8.049798807359409,2.753452319974822,5.296346487384587,1.376726159987411,200
early_seir_infected_only,seir,ude_sir_h2,52,-85.29613087944185,-79.72903447544485,0.42228366622413505,5.567096403996999,3.1638465006601577,2.403249903336841,1.5819232503300789,200
early_seir_infected_only,seir,ude_sir_h2,53,-77.99974090877828,-78.9945564328464,0.4896542913018326,-0.994815524068116,2.502100376852907,-3.496915900921023,1.2510501884264535,200
early_seir_infected_only,seir,ude_sir_h2,54,-68.92647759775068,-78.91068450921652,0.41294542228850883,-9.984206911465847,3.296070736675809,-13.280277648141656,1.6480353683379045,200
early_seir_infected_only,seir,ude_sir_h2,55,-80.24100103177966,-78.08166311412029,0.4248571429338978,2.1593379176593714,2.743171800787609,-0.5838338831282375,1.3715859003938045,200
early_seir_infected_only,seir,ude_sir_h2,56,-86.54501313734909,-79.49791219403174,0.3849531583876194,7.047100943317346,2.6935770495611857,4.353523893756161,1.3467885247805929,200
early_seir_infected_only,seir,ude_sir_h2,57,-74.04546591060497,-78.01419134923638,0.42695885032291564,-3.9687254386314095,2.843859132297978,-6.8125845709293875,1.421929566148989,200
early_seir_infected_only,seir,ude_sir_h2,58,-89.64118179941005,-78.13449982492644,0.46016619999508585,11.506681974483612,3.354270619440143,8.15241135504347,1.6771353097200714,200
early_seir_infected_only,seir,ude_sir_h2,59,-82.9363267804229,-78.91304779176379,0.4220780322571878,4.023278988659115,2.7168433066692845,1.3064356819898304,1.3584216533346423,200
early_seir_infected_only,seir,ude_sir_h2,60,-84.55847089056068,-77.40024794186336,0.4726057179339452,7.158222948697329,3.5320166415159564,3.6262063071813726,1.7660083207579782,200
early_seir_infected_only,seir,ude_sir_h2,61,-75.1855733994208,-73.65613073343717,0.5651153424029299,1.5294426659836375,3.4974884955510737,-1.9680458295674361,1.7487442477755368,200
early_seir_infected_only,seir,ude_sir_h2,62,-90.18454259657021,-77.70457965584025,0.41779012306910307,12.479962940729962,3.6024584685434555,8.877504472186507,1.8012292342717278,200
early_seir_infected_only,seir,ude_sir_h2,63,-79.85175568611771,-78.71023999255345,0.40133171962224745,1.1415156935642585,3.457212628210275,-2.3156969346460166,1.7286063141051375,200
early_seir_infected_only,seir,ude_sir_h2,64,-84.407427647735,-78.03600500395137,0.4624103515396495,6.371422643783632,2.8064089999560395,3.565013643827592,1.4032044999780198,200
early_seir_infected_only,seir,ude_sir_h2,65,-87.81831302038944,-76.93514445536901,0.49135458815753236,10.883168565020426,3.4686388066930514,7.414529758327375,1.7343194033465257,200
early_seir_infected_only,seir,ude_sir_h2,66,-83.82541316286168,-76.83787448268765,0.4675722411555881,6.987538680174026,3.5642211752206814,3.423317504953345,1.7821105876103407,200
early_seir_infected_only,seir,ude_sir_h2,67,-79.55556794073527,-72.50895309887565,0.583386060436382,7.046614841859622,5.769914665416734,1.2767001764428878,2.884957332708367,200
early_seir_infected_only,seir,ude_sir_h2,68,-76.52426740542344,-78.09672868572038,0.4261633658130934,-1.5724612802969347,3.71450523979423,-5.286966520091164,1.857252619897115,200
early_seir_infected_only,seir,ude_sir_h2,69,-84.24875409743072,-78.74908015468465,0.39354226082128707,5.499673942746071,2.5666633166194823,2.9330106261265887,1.2833316583097412,200
early_seir_infected_only,seir,ude_sir_h2,70,-77.60382250567832,-77.5701902066916,0.4637836110731892,0.033632298986717046,3.8915846411829857,-3.8579523421962687,1.9457923205914929,200
early_seir_infected_only,seir,ude_sir_h2,71,-83.14661404931222,-78.06235809642482,0.4225771656558159,5.084255952887403,3.493643817528352,1.5906121353590512,1.746821908764176,200
early_seir_infected_only,seir,ude_sir_h2,72,-80.50622053786519,-79.12142598962157,0.3827235432642641,1.3847945482436188,2.933060789551531,-1.5482662413079122,1.4665303947757655,200
early_seir_infected_only,seir,ude_sir_h2,73,-85.81019141665168,-78.67034517605966,0.3952109450969843,7.139846240592021,3.4275585607361214,3.7122876798559,1.7137792803680607,200
early_seir_infected_only,seir,ude_sir_h2,74,-81.69593539826191,-78.85314385397152,0.4121767751239517,2.8427915442903924,3.2772138517879137,-0.4344223074975213,1.6386069258939568,200
early_seir_infected_only,seir,ude_sir_h2,75,-81.56694463413915,-80.0252636921402,0.38611522349498756,1.5416809419989477,2.500814219394895,-0.9591332773959471,1.2504071096974474,200
early_seir_infected_only,seir,ude_sir_h2,76,-77.18667526619032,-78.46474661270142,0.46604460217003923,-1.2780713465110978,3.5279768834955143,-4.806048230006612,1.7639884417477572,200
early_seir_infected_only,seir,ude_sir_h2,77,-76.60598374499176,-73.83767908005207,0.526074614253818,2.7683046649396914,2.460195180310748,0.3081094846289436,1.230097590155374,200
early_seir_infected_only,seir,ude_sir_h2,78,-82.00123594009699,-79.45857629833135,0.41300595746375657,2.5426596417656384,3.269729007734192,-0.7270693659685534,1.634864503867096,200
early_seir_infected_only,seir,ude_sir_h2,79,-83.60047286982604,-78.03983717573705,0.44714706636655716,5.560635694088987,3.2739465554197578,2.286689138669229,1.6369732777098789,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,0,-216.33979247144333,-196.1803398588267,0.7474720723520315,20.159452612616633,9.617086815639603,10.54236579697703,4.808543407819801,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,1,-210.9404288492422,-205.27252361863407,0.649421920321306,5.667905230608142,9.995616435315975,-4.327711204707834,4.997808217657988,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,2,-210.06999457904857,-202.2884013649798,0.7125574496759732,7.781593214068778,10.031942731897335,-2.250349517828557,5.015971365948667,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,3,-201.1305024708069,-198.99704162800649,0.7050064299527997,2.1334608428004174,9.477753286140803,-7.344292443340386,4.738876643070402,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,4,-200.020079524492,-195.35033514128492,0.8249934323519628,4.669744383207075,10.055613680336053,-5.385869297128979,5.027806840168027,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,5,-203.37105879207397,-198.22212009876046,0.7277590397615412,5.148938693313511,9.449551854684131,-4.30061316137062,4.7247759273420655,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,6,-211.28878000001177,-200.99062132063716,0.6529038600843927,10.298158679374609,10.144562608258223,0.15359607111638596,5.0722813041291115,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,7,-199.10487957182647,-199.9870233133858,0.6395583513040779,-0.8821437415593323,10.086762315828276,-10.968906057387608,5.043381157914138,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,8,-200.87884577708252,-198.7963223908664,0.675473484852297,2.08252338621611,10.100697171822281,-8.018173785606171,5.0503485859111406,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,9,-213.1012744646448,-197.07194822346747,0.7204005603594114,16.02932624117733,9.504452707420846,6.524873533756484,4.752226353710423,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,10,-215.79541940450665,-202.49885905313806,0.6627854976218966,13.296560351368583,9.50302582132161,3.7935345300469727,4.751512910660805,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,11,-210.19536591754246,-195.0783302926367,0.7595577317243715,15.117035624905753,9.886337311073106,5.230698313832647,4.943168655536553,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,12,-209.48950565600444,-200.86930208674767,0.6646595152174087,8.620203569256773,10.1690043721403,-1.5488008028835267,5.08450218607015,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,13,-215.60345162957503,-193.84734002434587,0.8778473743169212,21.756111605229165,9.565685253749763,12.190426351479402,4.782842626874881,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,14,-219.85997490250588,-202.8608553019369,0.6176419099584334,16.999119600568974,9.470939481818576,7.528180118750399,4.735469740909288,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,15,-221.68010973677374,-201.20512225798709,0.6741839987091238,20.47498747878666,9.969241008055734,10.505746470730925,4.984620504027867,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,16,-206.37370414864134,-202.00868891209734,0.6326412736577909,4.3650152365439965,10.116670553071794,-5.751655316527797,5.058335276535897,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,17,-216.91181722299245,-199.7499228064359,0.7077561202008783,17.16189441655655,9.951119699227892,7.210774717328658,4.975559849613946,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,18,-204.25242224939407,-200.4471401546143,0.6327437052103455,3.805282094779784,9.510868681221018,-5.705586586441234,4.755434340610509,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,19,-221.11142425125595,-201.2135807411305,0.7222735964817294,19.897843510125455,9.496762406257483,10.401081103867972,4.748381203128742,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,20,-214.93929252093892,-201.2474888603397,0.6483668695088898,13.69180366059922,9.54521229444002,4.1465913661592,4.77260614722001,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,21,-213.94450585282152,-197.24878389292047,0.7329576755856397,16.69572195990105,10.05136255257029,6.644359407330761,5.025681276285145,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,22,-199.38055474416151,-197.88930417839106,0.7865548885072857,1.4912505657704571,9.56410863416365,-8.072858068393193,4.782054317081825,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,23,-213.0057146215995,-200.07256252656796,0.6780270632622164,12.933152095031545,9.955309666810216,2.9778424282213294,4.977654833405108,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,24,-201.60402432363517,-203.0775231621634,0.6947777334450895,-1.4734988385282293,10.085685416059018,-11.559184254587247,5.042842708029509,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,25,-214.23101777716425,-203.67004997162275,0.640796985664072,10.560967805541509,10.024514196342036,0.5364536091994729,5.012257098171018,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,26,-212.39717875247968,-198.67744871874896,0.7312089125538749,13.719730033730713,9.476021577270803,4.24370845645991,4.7380107886354015,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,27,-215.36849148050902,-201.5935368570638,0.672099478405604,13.774954623445211,9.458804804567434,4.316149818877777,4.729402402283717,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,28,-214.73930956701125,-201.31332452101654,0.667421128992388,13.425985045994707,9.826931883359721,3.599053162634986,4.913465941679861,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,29,-211.67493149373868,-194.19371400253894,0.8210785249551877,17.481217491199743,9.510219693510026,7.9709977976897175,4.755109846755013,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,30,-205.62827683607446,-197.32885083986653,0.7242688308441267,8.29942599620793,10.112116823034189,-1.812690826826259,5.056058411517094,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,31,-217.25040957765557,-199.0421839390679,0.7111081730202414,18.208225638587663,9.533465734696222,8.674759903891442,4.766732867348111,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,32,-213.62394280437738,-196.34962190034423,0.750129028301888,17.274320904033146,9.491724641079854,7.782596262953293,4.745862320539927,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,33,-205.7093904709065,-203.2315830775011,0.6656186974726731,2.477807393405385,9.507594774619708,-7.029787381214323,4.753797387309854,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,34,-202.67712291694858,-201.51869458622102,0.6585169862749995,1.1584283307275598,9.408421701150338,-8.249993370422779,4.704210850575169,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,35,-194.02030015530784,-199.18693269885472,0.7200027285315979,-5.166632543546882,9.925013464795612,-15.091646008342494,4.962506732397806,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,36,-202.22997500027725,-199.06974802916713,0.6963388406934853,3.16022697111012,9.583982255464639,-6.4237552843545185,4.791991127732319,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,37,-198.76825135295314,-192.905277930768,0.8190267759040599,5.862973422185149,9.59318470197785,-3.7302112797927,4.796592350988925,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,38,-208.0432001034479,-202.52783666331356,0.6408042822276429,5.515363440134337,9.9600959102739,-4.444732470139563,4.98004795513695,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,39,-201.35206258299036,-197.81930080601057,0.7401355755442728,3.5327617769797826,9.975133821995549,-6.442372045015766,4.987566910997774,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,40,-193.01787133082664,-198.08433751640388,0.6970374282062595,-5.066466185577241,9.443832321918649,-14.51029850749589,4.721916160959324,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,41,-205.1723862744488,-199.00632945199993,0.7739713485646149,6.166056822448866,9.510314858547748,-3.344258036098882,4.755157429273874,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,42,-201.31247750625113,-194.94211366031968,0.7177109947838569,6.37036384593145,9.566278154922214,-3.195914308990764,4.783139077461107,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,43,-222.0103371562635,-197.51765977064736,0.7030781145724427,24.492677385616133,9.54211076579806,14.950566619818073,4.77105538289903,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,44,-207.59432906004264,-204.16002577836724,0.5823215483397799,3.4343032816753976,10.073522309901232,-6.639219028225835,5.036761154950616,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,45,-196.3636620635604,-202.5542535909822,0.6652586635580255,-6.1905915274217875,10.068189303382987,-16.258780830804774,5.034094651691493,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,46,-197.15400237098086,-198.31060509268337,0.7220988539486762,-1.1566027217025123,10.074956924200205,-11.231559645902717,5.037478462100102,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,47,-209.06139481564352,-203.97260937124207,0.6381879674459003,5.088785444401452,9.958853092734575,-4.870067648333123,4.9794265463672875,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,48,-213.6110305913383,-199.4069357748163,0.6425534323381924,14.204094816522002,9.836479045639447,4.367615770882555,4.918239522819723,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,49,-211.06638754714825,-198.1239969868875,0.7055113540014728,12.942390560260748,9.969100123511684,2.973290436749064,4.984550061755842,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,50,-205.89325952338035,-197.74948306607982,0.6836573820772994,8.143776457300532,9.63512070862722,-1.4913442513266872,4.81756035431361,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,51,-212.73223320134684,-198.0650866850557,0.6984342618535381,14.667146516291155,9.593389133882141,5.073757382409013,4.7966945669410705,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,52,-221.88430815176054,-198.9093815063352,0.6547141843532662,22.97492664542534,9.465213551795093,13.509713093630248,4.732606775897547,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,53,-218.8062075039722,-202.088302936116,0.6961229579278786,16.71790456785618,10.11811193238311,6.5997926354730705,5.059055966191555,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,54,-224.01004425978311,-196.07795096421097,0.7542961993838849,27.932093295572145,9.776147491250986,18.155945804321156,4.888073745625493,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,55,-220.019705164536,-198.2817638170867,0.7023130747816047,21.737941347449294,9.920467838410422,11.817473509038871,4.960233919205211,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,56,-216.95238138370473,-194.26505300699296,0.8350621567693574,22.687328376711775,9.6243009769162,13.063027399795576,4.8121504884581,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,57,-224.9004166164065,-200.44981587732352,0.6921632125391372,24.450600739082972,9.571438556655512,14.87916218242746,4.785719278327756,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,58,-220.0109959609671,-202.04917146048285,0.657822513465741,17.961824500484255,9.899490162751302,8.062334337732953,4.949745081375651,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,59,-218.60327928221207,-197.67713166405144,0.686848238477654,20.926147618160627,9.94226855258945,10.983879065571177,4.971134276294725,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,60,-211.8591003373732,-203.56191239699922,0.658103156631401,8.297187940373988,9.954230994617934,-1.657043054243946,4.977115497308967,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,61,-215.05999371928425,-196.1939210871891,0.7554948992581685,18.866072632095154,9.573936584705905,9.29213604738925,4.786968292352952,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,62,-194.45178279749587,-193.73470734141497,0.7840999973663905,0.7170754560808916,10.002732570723694,-9.285657114642802,5.001366285361847,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,63,-204.56617673270577,-205.49588959439367,0.6535019165295383,-0.9297128616879036,10.04861984207585,-10.978332703763753,5.024309921037925,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,64,-221.9272242710194,-201.27015021406703,0.6400665558197376,20.657074056952382,9.481830345302686,11.175243711649696,4.740915172651343,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,65,-207.87484555958144,-201.53150147280485,0.6270352404218195,6.343344086776597,10.023339125063773,-3.679995038287176,5.011669562531886,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,66,-214.1505781644721,-201.66403001860033,0.6805904857094637,12.48654814587178,9.889264945162722,2.5972832007090574,4.944632472581361,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,67,-212.25553815669434,-203.8039563769416,0.5791321100678873,8.451581779752729,10.09122511389741,-1.6396433341446812,5.045612556948705,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,68,-218.79651362255265,-201.23861306845814,0.6084628589438851,17.557900554094516,10.017080274477728,7.5408202796167885,5.008540137238864,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,69,-222.2063908746014,-203.9513392563563,0.6280028572046775,18.25505161824509,9.987344899356975,8.267706718888116,4.9936724496784874,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,70,-212.85946766035136,-196.96838353497208,0.7351140738141264,15.89108412537928,9.576017592987212,6.315066532392068,4.788008796493606,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,71,-203.07809239502842,-201.32230552972587,0.6952654154935038,1.7557868653025537,9.481044827407281,-7.7252579621047275,4.740522413703641,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,72,-213.52844731709783,-194.80078717706962,0.7236487520042109,18.727660140028206,9.46474391361345,9.262916226414756,4.732371956806725,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,73,-209.1753348352998,-203.76019081749226,0.6151272891443446,5.415144017807535,9.94202481255104,-4.526880794743505,4.97101240627552,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,74,-207.98944756683818,-202.35791922889598,0.6848653536353289,5.6315283379422,10.004662577281268,-4.373134239339068,5.002331288640634,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,75,-212.86766746202989,-193.659170115538,0.7716695119329406,19.208497346491896,9.478646556111416,9.72985079038048,4.739323278055708,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,76,-202.6567730332953,-193.23298714754455,0.8800785707066571,9.42378588575076,9.359361641818603,0.06442424393215695,4.679680820909302,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,77,-209.06709598325983,-202.79379602736634,0.6703483188894437,6.273299955893492,9.982102407110677,-3.708802451217185,4.9910512035553385,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,78,-215.20047122208638,-201.71799796681816,0.6745866244596992,13.482473255268218,9.971317601443157,3.5111556538250603,4.985658800721579,200
missing_neural_feedback,ude_sir_h2,neural_ode_h2,79,-214.54389624146876,-201.45283182734107,0.7116374390046444,13.091064414127686,9.880048387675245,3.211016026452441,4.940024193837623,200
missing_neural_feedback,ude_sir_h2,seir,0,-107.24186441527732,-123.53090770419749,1.5221240087677566,-16.28904328892017,5.306015696164632,-21.5950589850848,2.653007848082316,200
missing_neural_feedback,ude_sir_h2,seir,1,-133.10402625751527,-124.32074887356279,1.4428079786812436,8.78327738395248,5.292826600457289,3.4904507834951914,2.6464133002286445,200
missing_neural_feedback,ude_sir_h2,seir,2,-118.50592220275814,-123.68191517307125,1.4155420168348125,-5.175992970313104,5.305129592948965,-10.481122563262069,2.6525647964744823,200
missing_neural_feedback,ude_sir_h2,seir,3,-141.9631369548219,-122.8394057133843,1.4161605814788327,19.123731241437596,5.291656022410248,13.832075219027349,2.645828011205124,200
missing_neural_feedback,ude_sir_h2,seir,4,-110.93960841539706,-118.297007260595,1.388469518609318,-7.357398845197935,5.3136962442512266,-12.67109508944916,2.6568481221256133,200
missing_neural_feedback,ude_sir_h2,seir,5,-130.40405959115668,-119.37106513552597,1.4169284470398966,11.032994455630714,5.312267353351626,5.720727102279088,2.656133676675813,200
missing_neural_feedback,ude_sir_h2,seir,6,-90.95429230354466,-119.73917479178202,1.3690083233914216,-28.784882488237358,5.2968962166763305,-34.08177870491369,2.6484481083381652,200
missing_neural_feedback,ude_sir_h2,seir,7,-88.86052027169757,-121.94983065590101,1.4908829344727836,-33.08931038420344,5.289939793475826,-38.37925017767927,2.644969896737913,200
missing_neural_feedback,ude_sir_h2,seir,8,-99.42832857359906,-122.182228948848,1.276817562506326,-22.753900375248946,5.29702909474928,-28.050929469998227,2.64851454737464,200
missing_neural_feedback,ude_sir_h2,seir,9,-149.56511752357866,-119.74348924049296,1.4116103593832199,29.8216282830857,5.285632900675314,24.535995382410388,2.642816450337657,200
missing_neural_feedback,ude_sir_h2,seir,10,-128.38307185975296,-121.4546045138174,1.440555065498849,6.928467345935559,5.290074709828983,1.638392636106576,2.6450373549144914,200
missing_neural_feedback,ude_sir_h2,seir,11,-136.83812597027548,-122.08581421206063,1.4728173087966347,14.752311758214859,5.317522341984194,9.434789416230664,2.658761170992097,200
