truth,loss,seed,theta_hat_log_amplitude,theta_hat_location,training_deviance,mean_new_deviance,empirical_optimism,matched_metric,mismatched_metric,matched_predicted_optimism,mismatched_predicted_optimism,matched_residual,mismatched_residual,new_response_draws
amplitude_change,fisher_trajectory,17,0.29394059161242453,0.50009138457781,-268.15006065507924,-253.9265460125256,14.223514642553653,fisher_trajectory,wasserstein_quantile,3.9999126246708583,1.999992975634427,10.223602017882794,12.223521666919225,200
amplitude_change,fisher_trajectory,18,0.29591525570982186,0.49865329795881536,-254.13911986030868,-252.2069688587937,1.9321510015149954,fisher_trajectory,wasserstein_quantile,3.9999129690519863,1.999992975634427,-2.067761967536991,-0.0678419741194316,200
amplitude_change,fisher_trajectory,19,0.30150188784246407,0.49927094398040406,-253.7885908382485,-254.5753497842437,-0.7867589459952171,fisher_trajectory,wasserstein_quantile,3.9999139360254925,1.999992975634427,-4.78667288202071,-2.7867519216296444,200
amplitude_change,fisher_trajectory,20,0.29377744466406336,0.49914774605969503,-260.1898819229288,-253.35676982973303,6.83311209319578,fisher_trajectory,wasserstein_quantile,3.9999125961571833,1.999992975634427,2.8331994970385965,4.833119117561353,200
amplitude_change,fisher_trajectory,21,0.29935795733397996,0.49822510645594764,-256.20311108772864,-251.62246625933386,4.580644828394782,fisher_trajectory,wasserstein_quantile,3.9999135662158407,1.999992975634427,0.5807312621789409,2.5806518527603544,200
amplitude_change,fisher_trajectory,22,0.2996883225012405,0.5007094850686311,-240.05944887658376,-254.1883279345888,-14.128879058005055,fisher_trajectory,wasserstein_quantile,3.999913623304397,1.999992975634427,-18.128792681309452,-16.12887203363948,200
amplitude_change,fisher_trajectory,23,0.3043393907502532,0.5000761771090513,-261.01454576764405,-254.0665248088978,6.948020958746241,fisher_trajectory,wasserstein_quantile,3.999914423038814,1.999992975634427,2.948106535707427,4.948027983111814,200
amplitude_change,fisher_trajectory,24,0.30343084509909934,0.49870179665885706,-251.07239096493578,-253.66845075511378,-2.5960597901780034,fisher_trajectory,wasserstein_quantile,3.999914267401729,1.999992975634427,-6.595974057579733,-4.596052765812431,200
amplitude_change,fisher_trajectory,25,0.3088376941383578,0.4984584251837249,-251.0293465196297,-249.6164265916064,1.4129199280233138,fisher_trajectory,wasserstein_quantile,3.999915189461707,1.999992975634427,-2.586995261438393,-0.5870730476111132,200
amplitude_change,fisher_trajectory,26,0.3008464078614278,0.49813389928651325,-238.24850677127824,-250.18636403233788,-11.937857261059634,fisher_trajectory,wasserstein_quantile,3.999913823129038,1.999992975634427,-15.937771084188672,-13.93785023669406,200
amplitude_change,fisher_trajectory,27,0.30416162903244076,0.4987043644527574,-242.37827162783853,-251.29806429375515,-8.919792665916617,fisher_trajectory,wasserstein_quantile,3.999914392609848,1.999992975634427,-12.919707058526466,-10.919785641551044,200
amplitude_change,fisher_trajectory,28,0.297016468905274,0.49961295885061807,-266.89819884718366,-254.74795954508366,12.150239302100005,fisher_trajectory,wasserstein_quantile,3.9999131605135485,1.999992975634427,8.150326141586456,10.150246326465577,200
amplitude_change,fisher_trajectory,29,0.298365860639865,0.5002643165111857,-252.5382029361992,-253.51422413433068,-0.9760211981314626,fisher_trajectory,wasserstein_quantile,3.9999133945503016,1.999992975634427,-4.975934592681764,-2.97601417376589,200
amplitude_change,fisher_trajectory,30,0.2934311488819618,0.5014124851830742,-249.16257710128593,-251.34138529946068,-2.1788081981747496,fisher_trajectory,wasserstein_quantile,3.999912535603207,1.999992975634427,-6.178720733777956,-4.178801173809177,200
amplitude_change,fisher_trajectory,31,0.30268001981752934,0.5006455437295607,-249.5593552559031,-253.18085658499243,-3.6215013290893125,fisher_trajectory,wasserstein_quantile,3.9999141385691237,1.999992975634427,-7.621415467658436,-5.62149430472374,200
amplitude_change,fisher_trajectory,32,0.30356767464949247,0.4992275597096193,-272.09640057082026,-253.27869427121476,18.817706299605504,fisher_trajectory,wasserstein_quantile,3.9999142908592082,1.999992975634427,14.817792008746295,16.817713323971077,200
amplitude_change,fisher_trajectory,33,0.30769472622025745,0.4997050216129356,-249.67768957619018,-252.09610172773552,-2.41841215154534,fisher_trajectory,wasserstein_quantile,3.9999149953752253,1.999992975634427,-6.418327146920565,-4.418405127179767,200
amplitude_change,fisher_trajectory,34,0.2999631791961269,0.4976741484773338,-270.50709939738294,-249.94096919264658,20.566130204736368,fisher_trajectory,wasserstein_quantile,3.9999136707720955,1.999992975634427,16.566216533964273,18.56613722910194,200
amplitude_change,fisher_trajectory,35,0.2950897327246542,0.5029686133506142,-267.0483051025502,-247.35727984637114,19.691025256179074,fisher_trajectory,wasserstein_quantile,3.9999128252462977,1.999992975634427,15.691112430932776,17.691032280544647,200
amplitude_change,fisher_trajectory,36,0.305567813570434,0.5008553174636996,-264.83965453692053,-253.89384744411564,10.945807092804898,fisher_trajectory,wasserstein_quantile,3.99991463302283,1.999992975634427,6.945892459782068,8.945814117170471,200
amplitude_change,fisher_trajectory,37,0.3074274633733784,0.49987245292590743,-258.50440110755915,-252.10500777152524,6.39939333603391,fisher_trajectory,wasserstein_quantile,3.9999149499274984,1.999992975634427,2.3994783861064115,4.399400360399483,200
amplitude_change,fisher_trajectory,38,0.3074452843783081,0.5012020325607919,-258.7167636590767,-252.18768865883507,6.529075000241647,fisher_trajectory,wasserstein_quantile,3.9999149529586924,1.999992975634427,2.529160047282955,4.52908202460722,200
amplitude_change,fisher_trajectory,39,0.30072122925341177,0.4998498841419887,-237.925026218251,-255.01919476230913,-17.094168544058135,fisher_trajectory,wasserstein_quantile,3.9999138015520996,1.999992975634427,-21.094082345610236,-19.094161519692562,200
