n_times,noise,trajectories,seed,criterion,interpretation,candidate,weight
40,0.005,2,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.380151114112017e-48
40,0.005,2,15,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,2,15,gic_evid,equal_prior_posterior_approximation,tv_sir,6.6996452645333135e-25
40,0.005,2,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,2,16,gic_pred,predictive_support,neural_ode_h2,2.2442876336915282e-21
40,0.005,2,16,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,2,16,gic_pred,predictive_support,tv_sir,5.904108102752673e-28
40,0.005,2,16,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,2,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.1904543305112935e-51
40,0.005,2,16,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,2,16,gic_evid,equal_prior_posterior_approximation,tv_sir,2.276707954383641e-23
40,0.005,2,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,2,17,gic_pred,predictive_support,neural_ode_h2,1.0238368103760506e-12
40,0.005,2,17,gic_pred,predictive_support,sir,9.859676543749677e-305
40,0.005,2,17,gic_pred,predictive_support,tv_sir,2.880970491549195e-36
40,0.005,2,17,gic_pred,predictive_support,ude_sir_h2,0.9999999999989762
40,0.005,2,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1314348445283616e-36
40,0.005,2,17,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,2,17,gic_evid,equal_prior_posterior_approximation,tv_sir,1.7995613991249166e-31
40,0.005,2,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,2,18,gic_pred,predictive_support,neural_ode_h2,1.5046614188572566e-18
40,0.005,2,18,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,2,18,gic_pred,predictive_support,tv_sir,3.8440650449105423e-28
40,0.005,2,18,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,2,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.723134432896107e-44
40,0.005,2,18,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,2,18,gic_evid,equal_prior_posterior_approximation,tv_sir,1.3311335215564812e-23
40,0.005,2,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,2,19,gic_pred,predictive_support,neural_ode_h2,3.5744357554800544e-20
40,0.005,2,19,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,2,19,gic_pred,predictive_support,tv_sir,2.6173788453079762e-24
40,0.005,2,19,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,2,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.62616578395177e-57
40,0.005,2,19,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,2,19,gic_evid,equal_prior_posterior_approximation,tv_sir,1.1268358933229106e-19
40,0.005,2,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,0,gic_pred,predictive_support,neural_ode_h2,1.669159094270675e-47
40,0.005,4,0,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,0,gic_pred,predictive_support,tv_sir,2.1027860666684162e-144
40,0.005,4,0,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,9.258350812541713e-87
40,0.005,4,0,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,0,gic_evid,equal_prior_posterior_approximation,tv_sir,2.608971270885004e-138
40,0.005,4,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,1,gic_pred,predictive_support,neural_ode_h2,1.7002684171033816e-47
40,0.005,4,1,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,1,gic_pred,predictive_support,tv_sir,1.2737532011767482e-167
40,0.005,4,1,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.593895009523516e-75
40,0.005,4,1,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,1,gic_evid,equal_prior_posterior_approximation,tv_sir,4.223471280612274e-161
40,0.005,4,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,2,gic_pred,predictive_support,neural_ode_h2,1.5605164131573125e-46
40,0.005,4,2,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,2,gic_pred,predictive_support,tv_sir,3.921590055579886e-175
40,0.005,4,2,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0313355911419364e-82
40,0.005,4,2,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,2,gic_evid,equal_prior_posterior_approximation,tv_sir,1.4000366252650202e-168
40,0.005,4,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,3,gic_pred,predictive_support,neural_ode_h2,1.1550851943413585e-44
40,0.005,4,3,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,3,gic_pred,predictive_support,tv_sir,1.888536825871663e-162
40,0.005,4,3,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.207793904934592e-84
40,0.005,4,3,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,3,gic_evid,equal_prior_posterior_approximation,tv_sir,8.497263283202627e-156
40,0.005,4,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,4,gic_pred,predictive_support,neural_ode_h2,1.1403000526446661e-57
40,0.005,4,4,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,4,gic_pred,predictive_support,tv_sir,1.9424381984623608e-147
40,0.005,4,4,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.5128300575373488e-96
40,0.005,4,4,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,4,gic_evid,equal_prior_posterior_approximation,tv_sir,3.29488363566393e-141
40,0.005,4,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,5,gic_pred,predictive_support,neural_ode_h2,1.4761021350841851e-46
40,0.005,4,5,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,5,gic_pred,predictive_support,tv_sir,2.2100748537169474e-137
40,0.005,4,5,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.9109178848603484e-99
40,0.005,4,5,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,5,gic_evid,equal_prior_posterior_approximation,tv_sir,7.996937190154851e-131
40,0.005,4,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,6,gic_pred,predictive_support,neural_ode_h2,5.188349457005027e-46
40,0.005,4,6,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,6,gic_pred,predictive_support,tv_sir,1.5969190090616366e-161
40,0.005,4,6,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.2139580204998386e-89
40,0.005,4,6,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,6,gic_evid,equal_prior_posterior_approximation,tv_sir,3.2680047354020383e-155
40,0.005,4,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,7,gic_pred,predictive_support,neural_ode_h2,7.600580067898703e-55
40,0.005,4,7,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,7,gic_pred,predictive_support,tv_sir,1.3536154822871462e-161
40,0.005,4,7,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.4143108751541456e-97
40,0.005,4,7,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,7,gic_evid,equal_prior_posterior_approximation,tv_sir,1.066958341948901e-155
40,0.005,4,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,8,gic_pred,predictive_support,neural_ode_h2,1.6273713855041504e-66
40,0.005,4,8,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,8,gic_pred,predictive_support,tv_sir,8.988830637617603e-147
40,0.005,4,8,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.50339969389156e-110
40,0.005,4,8,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,8,gic_evid,equal_prior_posterior_approximation,tv_sir,5.990741856831898e-141
40,0.005,4,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,9,gic_pred,predictive_support,neural_ode_h2,3.948339274236334e-52
40,0.005,4,9,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,9,gic_pred,predictive_support,tv_sir,2.2309006986421014e-165
40,0.005,4,9,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.1255293011256414e-78
40,0.005,4,9,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,9,gic_evid,equal_prior_posterior_approximation,tv_sir,2.6707764371179306e-159
40,0.005,4,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,10,gic_pred,predictive_support,neural_ode_h2,1.7749931133709596e-44
40,0.005,4,10,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,10,gic_pred,predictive_support,tv_sir,4.1551039535462294e-157
40,0.005,4,10,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.5424330063442195e-88
40,0.005,4,10,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,10,gic_evid,equal_prior_posterior_approximation,tv_sir,6.503628261364746e-150
40,0.005,4,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,11,gic_pred,predictive_support,neural_ode_h2,1.5427690852744608e-35
40,0.005,4,11,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,11,gic_pred,predictive_support,tv_sir,8.161863939318688e-181
40,0.005,4,11,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.3013285451376427e-72
40,0.005,4,11,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,11,gic_evid,equal_prior_posterior_approximation,tv_sir,4.02782447984765e-174
40,0.005,4,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,12,gic_pred,predictive_support,neural_ode_h2,7.788110106081636e-41
40,0.005,4,12,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,12,gic_pred,predictive_support,tv_sir,2.8538586394037075e-161
40,0.005,4,12,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.497502615551612e-83
40,0.005,4,12,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,12,gic_evid,equal_prior_posterior_approximation,tv_sir,2.817931414640589e-155
40,0.005,4,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,13,gic_pred,predictive_support,neural_ode_h2,6.250882731024685e-46
40,0.005,4,13,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,13,gic_pred,predictive_support,tv_sir,6.697726059068328e-152
40,0.005,4,13,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.8799327654770814e-90
40,0.005,4,13,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,13,gic_evid,equal_prior_posterior_approximation,tv_sir,7.228019477782307e-146
40,0.005,4,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,14,gic_pred,predictive_support,neural_ode_h2,4.133746134545207e-51
40,0.005,4,14,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,14,gic_pred,predictive_support,tv_sir,5.107324513016086e-170
40,0.005,4,14,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.127988349773997e-90
40,0.005,4,14,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,14,gic_evid,equal_prior_posterior_approximation,tv_sir,6.360341363146555e-163
40,0.005,4,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,15,gic_pred,predictive_support,neural_ode_h2,3.0274767052790856e-62
40,0.005,4,15,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,15,gic_pred,predictive_support,tv_sir,3.272309491980983e-180
40,0.005,4,15,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.6493087884464965e-96
40,0.005,4,15,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,15,gic_evid,equal_prior_posterior_approximation,tv_sir,4.2413025002666825e-174
40,0.005,4,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,16,gic_pred,predictive_support,neural_ode_h2,3.8291994993308964e-59
40,0.005,4,16,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,16,gic_pred,predictive_support,tv_sir,2.2636377721304834e-155
40,0.005,4,16,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.0163003912202734e-98
40,0.005,4,16,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,16,gic_evid,equal_prior_posterior_approximation,tv_sir,1.4590645852034857e-148
40,0.005,4,16,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,17,gic_pred,predictive_support,neural_ode_h2,1.6787663622724445e-46
40,0.005,4,17,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,17,gic_pred,predictive_support,tv_sir,5.718793434808344e-155
40,0.005,4,17,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,17,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,7.6434968012381815e-90
40,0.005,4,17,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,17,gic_evid,equal_prior_posterior_approximation,tv_sir,2.5463026205074715e-148
40,0.005,4,17,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,18,gic_pred,predictive_support,neural_ode_h2,3.572173080277252e-69
40,0.005,4,18,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,18,gic_pred,predictive_support,tv_sir,4.440798858260409e-140
40,0.005,4,18,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,18,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.2768109780941565e-105
40,0.005,4,18,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,18,gic_evid,equal_prior_posterior_approximation,tv_sir,1.7911556821608123e-133
40,0.005,4,18,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.005,4,19,gic_pred,predictive_support,neural_ode_h2,1.5352200725546535e-55
40,0.005,4,19,gic_pred,predictive_support,sir,9.85967654375977e-305
40,0.005,4,19,gic_pred,predictive_support,tv_sir,5.91410635007939e-172
40,0.005,4,19,gic_pred,predictive_support,ude_sir_h2,1.0
40,0.005,4,19,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.7307428898621176e-93
40,0.005,4,19,gic_evid,equal_prior_posterior_approximation,sir,9.85967654375977e-305
40,0.005,4,19,gic_evid,equal_prior_posterior_approximation,tv_sir,1.449678312781644e-165
40,0.005,4,19,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,1.0
40,0.015,1,0,gic_pred,predictive_support,neural_ode_h2,0.3000639790997096
40,0.015,1,0,gic_pred,predictive_support,sir,7.244161295603572e-39
40,0.015,1,0,gic_pred,predictive_support,tv_sir,0.18471035188052992
40,0.015,1,0,gic_pred,predictive_support,ude_sir_h2,0.5152256690197605
40,0.015,1,0,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,8.656193542894357e-08
40,0.015,1,0,gic_evid,equal_prior_posterior_approximation,sir,3.5765587387896913e-37
40,0.015,1,0,gic_evid,equal_prior_posterior_approximation,tv_sir,0.5866990942123298
40,0.015,1,0,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.4133008192257348
40,0.015,1,1,gic_pred,predictive_support,neural_ode_h2,0.04740504920790283
40,0.015,1,1,gic_pred,predictive_support,sir,2.9706795784231787e-42
40,0.015,1,1,gic_pred,predictive_support,tv_sir,0.5029280364286807
40,0.015,1,1,gic_pred,predictive_support,ude_sir_h2,0.44966691436341644
40,0.015,1,1,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.413740298305229e-09
40,0.015,1,1,gic_evid,equal_prior_posterior_approximation,sir,8.696245708029976e-41
40,0.015,1,1,gic_evid,equal_prior_posterior_approximation,tv_sir,0.8125990860044394
40,0.015,1,1,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.1874009115818202
40,0.015,1,2,gic_pred,predictive_support,neural_ode_h2,0.5768940530811135
40,0.015,1,2,gic_pred,predictive_support,sir,2.1538154840294446e-47
40,0.015,1,2,gic_pred,predictive_support,tv_sir,0.03151419347213768
40,0.015,1,2,gic_pred,predictive_support,ude_sir_h2,0.39159175344674896
40,0.015,1,2,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,4.1712288994898137e-07
40,0.015,1,2,gic_evid,equal_prior_posterior_approximation,sir,3.3324163523957577e-45
40,0.015,1,2,gic_evid,equal_prior_posterior_approximation,tv_sir,0.3032692060512167
40,0.015,1,2,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.6967303768258933
40,0.015,1,3,gic_pred,predictive_support,neural_ode_h2,0.08526627775527611
40,0.015,1,3,gic_pred,predictive_support,sir,6.63295970937213e-30
40,0.015,1,3,gic_pred,predictive_support,tv_sir,0.25071377979549375
40,0.015,1,3,gic_pred,predictive_support,ude_sir_h2,0.6640199424492301
40,0.015,1,3,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.6265151152499483e-08
40,0.015,1,3,gic_evid,equal_prior_posterior_approximation,sir,2.396956166003937e-28
40,0.015,1,3,gic_evid,equal_prior_posterior_approximation,tv_sir,0.500057458925952
40,0.015,1,3,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.4999425248088969
40,0.015,1,4,gic_pred,predictive_support,neural_ode_h2,0.761085162175616
40,0.015,1,4,gic_pred,predictive_support,sir,1.4726070437230704e-35
40,0.015,1,4,gic_pred,predictive_support,tv_sir,0.04169669134437605
40,0.015,1,4,gic_pred,predictive_support,ude_sir_h2,0.19721814648000793
40,0.015,1,4,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.2907629061401902e-06
40,0.015,1,4,gic_evid,equal_prior_posterior_approximation,sir,2.264925768826736e-33
40,0.015,1,4,gic_evid,equal_prior_posterior_approximation,tv_sir,0.40682995111638115
40,0.015,1,4,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.5931687581207126
40,0.015,1,5,gic_pred,predictive_support,neural_ode_h2,0.20720273170056464
40,0.015,1,5,gic_pred,predictive_support,sir,5.219756312847155e-38
40,0.015,1,5,gic_pred,predictive_support,tv_sir,0.21871944190984222
40,0.015,1,5,gic_pred,predictive_support,ude_sir_h2,0.5740778263895931
40,0.015,1,5,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,3.2103367669503485e-08
40,0.015,1,5,gic_evid,equal_prior_posterior_approximation,sir,2.1718334742722682e-36
40,0.015,1,5,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6078550509584317
40,0.015,1,5,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3921449169382007
40,0.015,1,6,gic_pred,predictive_support,neural_ode_h2,0.07675604573647755
40,0.015,1,6,gic_pred,predictive_support,sir,5.913155195074546e-42
40,0.015,1,6,gic_pred,predictive_support,tv_sir,0.3085713745121329
40,0.015,1,6,gic_pred,predictive_support,ude_sir_h2,0.6146725797513894
40,0.015,1,6,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.269421062725898e-09
40,0.015,1,6,gic_evid,equal_prior_posterior_approximation,sir,2.183388576158948e-40
40,0.015,1,6,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6459686904867735
40,0.015,1,6,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3540313032438054
40,0.015,1,7,gic_pred,predictive_support,neural_ode_h2,0.14014997800781523
40,0.015,1,7,gic_pred,predictive_support,sir,2.290561304717118e-37
40,0.015,1,7,gic_pred,predictive_support,tv_sir,0.3900564640483916
40,0.015,1,7,gic_pred,predictive_support,ude_sir_h2,0.469793557943793
40,0.015,1,7,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.2615737104607247e-08
40,0.015,1,7,gic_evid,equal_prior_posterior_approximation,sir,8.015965955284743e-36
40,0.015,1,7,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6989105355454927
40,0.015,1,7,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3010894418387701
40,0.015,1,8,gic_pred,predictive_support,neural_ode_h2,0.23675324554164565
40,0.015,1,8,gic_pred,predictive_support,sir,1.3877526422528242e-37
40,0.015,1,8,gic_pred,predictive_support,tv_sir,0.4354413917902685
40,0.015,1,8,gic_pred,predictive_support,ude_sir_h2,0.3278053626680858
40,0.015,1,8,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,6.338752757491603e-08
40,0.015,1,8,gic_evid,equal_prior_posterior_approximation,sir,7.21854496322189e-36
40,0.015,1,8,gic_evid,equal_prior_posterior_approximation,tv_sir,0.7845760405111161
40,0.015,1,8,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.21542389610135634
40,0.015,1,9,gic_pred,predictive_support,neural_ode_h2,0.06680034993881917
40,0.015,1,9,gic_pred,predictive_support,sir,4.708677421046522e-33
40,0.015,1,9,gic_pred,predictive_support,tv_sir,0.2534414924383152
40,0.015,1,9,gic_pred,predictive_support,ude_sir_h2,0.6797581576228655
40,0.015,1,9,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.6591913224727416e-08
40,0.015,1,9,gic_evid,equal_prior_posterior_approximation,sir,1.6933235138301203e-31
40,0.015,1,9,gic_evid,equal_prior_posterior_approximation,tv_sir,0.49816669492343535
40,0.015,1,9,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.5018332884846515
40,0.015,1,10,gic_pred,predictive_support,neural_ode_h2,0.19097164359363392
40,0.015,1,10,gic_pred,predictive_support,sir,8.738953535464167e-38
40,0.015,1,10,gic_pred,predictive_support,tv_sir,0.16713561083058617
40,0.015,1,10,gic_pred,predictive_support,ude_sir_h2,0.6418927455757799
40,0.015,1,10,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.693835479672753e-08
40,0.015,1,10,gic_evid,equal_prior_posterior_approximation,sir,4.058273090011687e-36
40,0.015,1,10,gic_evid,equal_prior_posterior_approximation,tv_sir,0.4863295747016783
40,0.015,1,10,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.5136703683599669
40,0.015,1,11,gic_pred,predictive_support,neural_ode_h2,0.43924789473999304
40,0.015,1,11,gic_pred,predictive_support,sir,2.0673575179475927e-38
40,0.015,1,11,gic_pred,predictive_support,tv_sir,0.12905923550740048
40,0.015,1,11,gic_pred,predictive_support,ude_sir_h2,0.4316928697526064
40,0.015,1,11,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,2.8110912943926623e-07
40,0.015,1,11,gic_evid,equal_prior_posterior_approximation,sir,1.704879543575306e-36
40,0.015,1,11,gic_evid,equal_prior_posterior_approximation,tv_sir,0.4651386608652919
40,0.015,1,11,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.5348610580255787
40,0.015,1,12,gic_pred,predictive_support,neural_ode_h2,0.9740690167666505
40,0.015,1,12,gic_pred,predictive_support,sir,2.935505608569516e-48
40,0.015,1,12,gic_pred,predictive_support,tv_sir,0.002694333306077285
40,0.015,1,12,gic_pred,predictive_support,ude_sir_h2,0.023236649927272243
40,0.015,1,12,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.5879987229347802e-05
40,0.015,1,12,gic_evid,equal_prior_posterior_approximation,sir,6.827892591551398e-45
40,0.015,1,12,gic_evid,equal_prior_posterior_approximation,tv_sir,0.3697512590665253
40,0.015,1,12,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.6302328609462454
40,0.015,1,13,gic_pred,predictive_support,neural_ode_h2,0.1668139973905221
40,0.015,1,13,gic_pred,predictive_support,sir,3.098349132484646e-39
40,0.015,1,13,gic_pred,predictive_support,tv_sir,0.22232644430270593
40,0.015,1,13,gic_pred,predictive_support,ude_sir_h2,0.610859558306772
40,0.015,1,13,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,5.79963483573924e-08
40,0.015,1,13,gic_evid,equal_prior_posterior_approximation,sir,1.5107069042978188e-37
40,0.015,1,13,gic_evid,equal_prior_posterior_approximation,tv_sir,0.5400927535606942
40,0.015,1,13,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.45990718844295736
40,0.015,1,14,gic_pred,predictive_support,neural_ode_h2,0.473092893752666
40,0.015,1,14,gic_pred,predictive_support,sir,2.044325885056848e-31
40,0.015,1,14,gic_pred,predictive_support,tv_sir,0.1260187141156394
40,0.015,1,14,gic_pred,predictive_support,ude_sir_h2,0.4008883921316945
40,0.015,1,14,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.4266571790750162e-07
40,0.015,1,14,gic_evid,equal_prior_posterior_approximation,sir,1.254639037971978e-29
40,0.015,1,14,gic_evid,equal_prior_posterior_approximation,tv_sir,0.5035909897508932
40,0.015,1,14,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.49640886758338887
40,0.015,1,15,gic_pred,predictive_support,neural_ode_h2,0.09190788776852146
40,0.015,1,15,gic_pred,predictive_support,sir,1.3314148549818722e-36
40,0.015,1,15,gic_pred,predictive_support,tv_sir,0.3586099280855081
40,0.015,1,15,gic_pred,predictive_support,ude_sir_h2,0.5494821841459705
40,0.015,1,15,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.1276613952520703e-08
40,0.015,1,15,gic_evid,equal_prior_posterior_approximation,sir,4.7775827476407225e-35
40,0.015,1,15,gic_evid,equal_prior_posterior_approximation,tv_sir,0.6487030304387017
40,0.015,1,15,gic_evid,equal_prior_posterior_approximation,ude_sir_h2,0.3512969582846843
40,0.015,1,16,gic_pred,predictive_support,neural_ode_h2,0.0465557449014503
40,0.015,1,16,gic_pred,predictive_support,sir,8.591987328786948e-38
40,0.015,1,16,gic_pred,predictive_support,tv_sir,0.5493005365957109
40,0.015,1,16,gic_pred,predictive_support,ude_sir_h2,0.40414371850283887
40,0.015,1,16,gic_evid,equal_prior_posterior_approximation,neural_ode_h2,1.7262087438267662e-09
