n_times,noise,trajectories,seed,criterion,truth,selected,correct,selection_gap,support_entropy
10,0.005,4,4,aic,ude_sir_h2,ude_sir_h2,1,81.82968709028287,6.962899314837248e-17
10,0.005,4,4,aicc,ude_sir_h2,ude_sir_h2,1,89.20111566171144,1.903549325202316e-18
10,0.005,4,4,bic,ude_sir_h2,ude_sir_h2,1,86.8963254526247,5.870486524457642e-18
10,0.005,4,4,gic_pred,ude_sir_h2,ude_sir_h2,1,75.91871967585459,1.2410188139984725e-15
10,0.005,4,4,gic_evid,ude_sir_h2,ude_sir_h2,1,168.6971144501889,1.9677263424599442e-35
10,0.005,4,4,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,75.99390232811399,1.1964168778089858e-15
10,0.005,4,5,aic,ude_sir_h2,ude_sir_h2,1,119.2966012091797,7.724059076603995e-25
10,0.005,4,5,aicc,ude_sir_h2,ude_sir_h2,1,117.53824973389428,1.7819196187991837e-24
10,0.005,4,5,bic,ude_sir_h2,ude_sir_h2,1,114.00180784081104,1.0077667398815745e-23
10,0.005,4,5,gic_pred,ude_sir_h2,ude_sir_h2,1,112.40861331605862,2.190663115012958e-23
10,0.005,4,5,gic_evid,ude_sir_h2,ude_sir_h2,1,110.53020589872872,5.509621067883946e-23
10,0.005,4,5,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,111.6587610619616,3.168908804799298e-23
10,0.005,4,6,aic,ude_sir_h2,ude_sir_h2,1,71.56110032217276,1.0558021255561461e-14
10,0.005,4,6,aicc,ude_sir_h2,ude_sir_h2,1,78.93252889360133,2.8592040544318575e-16
10,0.005,4,6,bic,ude_sir_h2,ude_sir_h2,1,76.62773868451458,8.787270148060892e-16
10,0.005,4,6,gic_pred,ude_sir_h2,ude_sir_h2,1,67.27157917391344,8.54206534483383e-14
10,0.005,4,6,gic_evid,ude_sir_h2,ude_sir_h2,1,179.63987925411908,8.811886320185823e-38
10,0.005,4,6,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,68.71597546861406,4.2276656046883045e-14
10,0.005,4,7,aic,ude_sir_h2,ude_sir_h2,1,108.99668540800752,1.169644239917818e-22
10,0.005,4,7,aicc,ude_sir_h2,ude_sir_h2,1,116.36811397943609,3.1317657009661423e-24
10,0.005,4,7,bic,ude_sir_h2,ude_sir_h2,1,114.06332377034934,9.718075097839521e-24
10,0.005,4,7,gic_pred,ude_sir_h2,ude_sir_h2,1,101.90955839513231,3.7827312903672e-21
10,0.005,4,7,gic_evid,ude_sir_h2,ude_sir_h2,1,137.76613533340415,8.367125742997476e-29
10,0.005,4,7,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,100.99154515710364,5.932252539586647e-21
10,0.005,4,8,aic,ude_sir_h2,ude_sir_h2,1,98.92486230770956,1.633106649589233e-20
10,0.005,4,8,aicc,ude_sir_h2,ude_sir_h2,1,106.29629087913813,4.40090330976115e-22
10,0.005,4,8,bic,ude_sir_h2,ude_sir_h2,1,103.99150067005138,1.3630142516710088e-21
10,0.005,4,8,gic_pred,ude_sir_h2,ude_sir_h2,1,93.41490504367957,2.4243609888176076e-19
10,0.005,4,8,gic_evid,ude_sir_h2,ude_sir_h2,1,207.92604327943994,7.350517866174796e-44
10,0.005,4,8,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,93.82871659788839,1.979971090100431e-19
10,0.005,4,9,aic,ude_sir_h2,ude_sir_h2,1,97.23777105281562,3.731567475041007e-20
10,0.005,4,9,aicc,ude_sir_h2,ude_sir_h2,1,104.60919962424418,1.0067944397401153e-21
10,0.005,4,9,bic,ude_sir_h2,ude_sir_h2,1,102.30440941515744,3.1170525046266367e-21
10,0.005,4,9,gic_pred,ude_sir_h2,ude_sir_h2,1,93.70028614178975,2.10839661070892e-19
10,0.005,4,9,gic_evid,ude_sir_h2,ude_sir_h2,1,135.62609154797866,2.4014949081704234e-28
10,0.005,4,9,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,95.77973171139666,7.619722238865489e-20
10,0.005,4,10,aic,ude_sir_h2,ude_sir_h2,1,109.46852870102396,9.341596035719936e-23
10,0.005,4,10,aicc,ude_sir_h2,ude_sir_h2,1,111.33673227047157,3.956401676491986e-23
10,0.005,4,10,bic,ude_sir_h2,ude_sir_h2,1,107.80029037738834,2.1811164858524065e-22
10,0.005,4,10,gic_pred,ude_sir_h2,ude_sir_h2,1,102.71592987020372,2.5476018734380285e-21
10,0.005,4,10,gic_evid,ude_sir_h2,ude_sir_h2,1,104.82437975413214,9.059567343347545e-22
10,0.005,4,10,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,102.08040551892248,3.479447997739861e-21
10,0.005,4,11,aic,ude_sir_h2,ude_sir_h2,1,89.70732354468313,1.486278183384955e-18
10,0.005,4,11,aicc,ude_sir_h2,ude_sir_h2,1,97.0787521161117,4.033768892015948e-20
10,0.005,4,11,bic,ude_sir_h2,ude_sir_h2,1,94.77396190702495,1.2466791560385272e-19
10,0.005,4,11,gic_pred,ude_sir_h2,ude_sir_h2,1,82.35003258401946,5.4019605939554056e-17
10,0.005,4,11,gic_evid,ude_sir_h2,ude_sir_h2,1,149.24469091141424,2.9160571899085527e-31
10,0.005,4,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,81.20388217565969,9.448172802512464e-17
10,0.005,4,12,aic,ude_sir_h2,ude_sir_h2,1,91.67622662253527,5.675278256353192e-19
10,0.005,4,12,aicc,ude_sir_h2,ude_sir_h2,1,99.04765519396383,1.5385123705998067e-20
10,0.005,4,12,bic,ude_sir_h2,ude_sir_h2,1,96.74286498487709,4.7591759225936803e-20
10,0.005,4,12,gic_pred,ude_sir_h2,ude_sir_h2,1,86.3897823098117,7.518470660297689e-18
10,0.005,4,12,gic_evid,ude_sir_h2,ude_sir_h2,1,107.4251195442169,2.5293418629476997e-22
10,0.005,4,12,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,86.9923370796154,5.601508911782747e-18
10,0.005,4,13,aic,ude_sir_h2,ude_sir_h2,1,26.17021121736377,2.9239509106183218e-05
10,0.005,4,13,aicc,ude_sir_h2,ude_sir_h2,1,33.54163978879234,9.251942100270036e-07
10,0.005,4,13,bic,ude_sir_h2,ude_sir_h2,1,31.23684957970559,2.739012941621602e-06
10,0.005,4,13,gic_pred,ude_sir_h2,ude_sir_h2,1,23.613203758812176,9.547479865819822e-05
10,0.005,4,13,gic_evid,ude_sir_h2,ude_sir_h2,1,127.36269838346342,1.5076852328080906e-26
10,0.005,4,13,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,26.52060344077205,2.484575044432933e-05
10,0.005,4,14,aic,ude_sir_h2,ude_sir_h2,1,112.05463209835312,2.6065539117008886e-23
10,0.005,4,14,aicc,ude_sir_h2,ude_sir_h2,1,119.42606066978169,7.713979508125339e-25
10,0.005,4,14,bic,ude_sir_h2,ude_sir_h2,1,117.12127046069494,2.5883643937584167e-24
10,0.005,4,14,gic_pred,ude_sir_h2,ude_sir_h2,1,104.80741831169547,9.135247809873673e-22
10,0.005,4,14,gic_evid,ude_sir_h2,ude_sir_h2,1,117.99938939878794,1.4047787284971046e-24
10,0.005,4,14,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,103.75422144210856,1.531204332752099e-21
10,0.005,4,15,aic,ude_sir_h2,ude_sir_h2,1,52.25393856072367,1.22068312496776e-10
10,0.005,4,15,aicc,ude_sir_h2,ude_sir_h2,1,59.625367132152235,3.477272124558307e-12
10,0.005,4,15,bic,ude_sir_h2,ude_sir_h2,1,57.32057692306549,1.0596691472711503e-11
10,0.005,4,15,gic_pred,ude_sir_h2,ude_sir_h2,1,48.45734235998606,7.577330055334134e-10
10,0.005,4,15,gic_evid,ude_sir_h2,ude_sir_h2,1,97.32262749746741,3.5796765482269475e-20
10,0.005,4,15,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,50.31798406283147,3.0989151522901563e-10
10,0.005,4,16,aic,ude_sir_h2,ude_sir_h2,1,57.06141345211307,1.2010152849718731e-11
10,0.005,4,16,aicc,ude_sir_h2,ude_sir_h2,1,64.43284202354164,3.3881092038888443e-13
10,0.005,4,16,bic,ude_sir_h2,ude_sir_h2,1,62.12805181445489,1.035246747200606e-12
10,0.005,4,16,gic_pred,ude_sir_h2,ude_sir_h2,1,54.36582898782859,4.411606971101764e-11
10,0.005,4,16,gic_evid,ude_sir_h2,ude_sir_h2,1,101.26887380868965,5.178326655334343e-21
10,0.005,4,16,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,57.15620874089103,1.1472521136452045e-11
10,0.005,4,17,aic,ude_sir_h2,ude_sir_h2,1,74.04630068167978,3.086906497493063e-15
10,0.005,4,17,aicc,ude_sir_h2,ude_sir_h2,1,81.41772925310835,8.512433225608102e-17
10,0.005,4,17,bic,ude_sir_h2,ude_sir_h2,1,79.1129390440216,2.61855129770132e-16
10,0.005,4,17,gic_pred,ude_sir_h2,ude_sir_h2,1,69.51510903415712,2.8815872682050996e-14
10,0.005,4,17,gic_evid,ude_sir_h2,ude_sir_h2,1,133.60789287841948,6.48958329785416e-28
10,0.005,4,17,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,70.75542915842203,1.5733246540003508e-14
10,0.005,4,18,aic,ude_sir_h2,ude_sir_h2,1,66.74560742583171,1.1020337806208311e-13
10,0.005,4,18,aicc,ude_sir_h2,ude_sir_h2,1,74.11703599726027,2.9824843481968355e-15
10,0.005,4,18,bic,ude_sir_h2,ude_sir_h2,1,71.81224578817353,9.370283002808632e-15
10,0.005,4,18,gic_pred,ude_sir_h2,ude_sir_h2,1,64.29187660416329,3.6270177534367555e-13
10,0.005,4,18,gic_evid,ude_sir_h2,ude_sir_h2,1,122.87919562964207,1.2751758018167819e-25
10,0.005,4,18,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,67.28648718118416,8.48226855996777e-14
10,0.005,4,19,aic,ude_sir_h2,ude_sir_h2,1,96.26926209019919,5.995880877085862e-20
10,0.005,4,19,aicc,ude_sir_h2,ude_sir_h2,1,103.64069066162776,1.6188636641206661e-21
10,0.005,4,19,bic,ude_sir_h2,ude_sir_h2,1,101.33590045254101,5.010973922310741e-21
10,0.005,4,19,gic_pred,ude_sir_h2,ude_sir_h2,1,90.2482272845111,1.1409198303837963e-18
10,0.005,4,19,gic_evid,ude_sir_h2,ude_sir_h2,1,154.93670227632532,1.7581134279302763e-32
10,0.005,4,19,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,90.23046465893714,1.1508712676589007e-18
10,0.015,1,0,aic,ude_sir_h2,tv_sir,0,13.602147403259416,0.009112429238310474
10,0.015,1,0,aicc,ude_sir_h2,tv_sir,0,44.05843282163003,6.2389575410983994e-09
10,0.015,1,0,bic,ude_sir_h2,tv_sir,0,15.720243054217732,0.0035279859871116363
10,0.015,1,0,gic_pred,ude_sir_h2,ude_sir_h2,1,0.3314856852100121,1.0061246326489297
10,0.015,1,0,gic_evid,ude_sir_h2,tv_sir,0,2.414877376063181,0.5394651630554571
10,0.015,1,0,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.3214448661614142,0.9893538985963272
10,0.015,1,1,aic,ude_sir_h2,tv_sir,0,14.070826729941729,0.007412324826613241
10,0.015,1,1,aicc,ude_sir_h2,tv_sir,0,18.826166794460164,0.000850149715715401
10,0.015,1,1,bic,ude_sir_h2,tv_sir,0,16.188922380900046,0.0029125394924979986
10,0.015,1,1,gic_pred,ude_sir_h2,ude_sir_h2,1,0.3954624824490409,0.973888255880292
10,0.015,1,1,gic_evid,ude_sir_h2,tv_sir,0,0.900644754710946,0.6685583739987104
10,0.015,1,1,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.46600856479573594,0.956593729261257
10,0.015,1,2,aic,ude_sir_h2,tv_sir,0,13.95438740929022,0.007803053897210635
10,0.015,1,2,aicc,ude_sir_h2,tv_sir,0,24.581161627649323,6.106756639638184e-05
10,0.015,1,2,bic,ude_sir_h2,tv_sir,0,16.072483060248537,0.0030178813392278364
10,0.015,1,2,gic_pred,ude_sir_h2,tv_sir,0,0.05467719452666131,1.0070245519838426
10,0.015,1,2,gic_evid,ude_sir_h2,tv_sir,0,1.9674157318483267,0.5854020817751145
10,0.015,1,2,gic_eff_logn,ude_sir_h2,tv_sir,0,0.0698502915227337,0.9922130476361337
10,0.015,1,3,aic,ude_sir_h2,tv_sir,0,17.524745303971486,0.002517194489493296
10,0.015,1,3,aicc,ude_sir_h2,tv_sir,0,20.33997420078054,0.0004278263240268851
10,0.015,1,3,bic,ude_sir_h2,tv_sir,0,19.642840954929802,0.0008627957058080396
10,0.015,1,3,gic_pred,ude_sir_h2,neural_ode_h2,0,0.14571786832330957,0.9695830640491971
10,0.015,1,3,gic_evid,ude_sir_h2,tv_sir,0,2.851821037846637,0.4918177631946223
10,0.015,1,3,gic_eff_logn,ude_sir_h2,tv_sir,0,0.05266515129610383,0.9863349012266314
10,0.015,1,4,aic,ude_sir_h2,tv_sir,0,14.393992926968913,0.006203854631183884
10,0.015,1,4,aicc,ude_sir_h2,tv_sir,0,32.4628720133996,1.5385029835549162e-06
10,0.015,1,4,bic,ude_sir_h2,tv_sir,0,16.51208857792723,0.00242034934360048
10,0.015,1,4,gic_pred,ude_sir_h2,tv_sir,0,0.6268520665013995,0.7984239915862494
10,0.015,1,4,gic_evid,ude_sir_h2,tv_sir,0,2.6783598228866907,0.5108200243393385
10,0.015,1,4,gic_eff_logn,ude_sir_h2,tv_sir,0,0.6620819186963729,0.7885658222992162
10,0.015,1,5,aic,ude_sir_h2,tv_sir,0,14.050288379560087,0.00909051823379483
10,0.015,1,5,aicc,ude_sir_h2,tv_sir,0,28.898569356039765,8.197162597069894e-06
10,0.015,1,5,bic,ude_sir_h2,tv_sir,0,16.168384030518403,0.0033022149430519247
10,0.015,1,5,gic_pred,ude_sir_h2,neural_ode_h2,0,1.4585648857395341,1.0204799158977091
10,0.015,1,5,gic_evid,ude_sir_h2,tv_sir,0,1.3912619660329213,0.6361591782156472
10,0.015,1,5,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.2124996065926368,1.0406287767761444
10,0.015,1,6,aic,ude_sir_h2,tv_sir,0,14.52174735510279,0.005900287152493279
10,0.015,1,6,aicc,ude_sir_h2,tv_sir,0,24.584511588319245,6.0973048810267596e-05
10,0.015,1,6,bic,ude_sir_h2,tv_sir,0,16.639843006061106,0.0022983422741659444
10,0.015,1,6,gic_pred,ude_sir_h2,tv_sir,0,0.5411267708860876,0.8211176941615526
10,0.015,1,6,gic_evid,ude_sir_h2,tv_sir,0,1.9873646227733275,0.5834514827336976
10,0.015,1,6,gic_eff_logn,ude_sir_h2,tv_sir,0,0.5440587320495638,0.8091785642137996
10,0.015,1,7,aic,ude_sir_h2,tv_sir,0,13.035351702122298,0.012003944922902236
10,0.015,1,7,aicc,ude_sir_h2,tv_sir,0,21.979338232000742,0.00020232405460089174
10,0.015,1,7,bic,ude_sir_h2,tv_sir,0,15.153447353080615,0.004634392611100107
10,0.015,1,7,gic_pred,ude_sir_h2,ude_sir_h2,1,1.1864875170083309,1.0555005222984262
10,0.015,1,7,gic_evid,ude_sir_h2,tv_sir,0,0.6497794743892342,0.6801599228827778
10,0.015,1,7,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.2285388518560865,1.0446311663296375
10,0.015,1,8,aic,ude_sir_h2,tv_sir,0,13.179483674702965,0.012374005112082307
10,0.015,1,8,aicc,ude_sir_h2,tv_sir,0,17.742350587119134,0.0013855063266001715
10,0.015,1,8,bic,ude_sir_h2,tv_sir,0,15.297579325661282,0.004704456905078039
10,0.015,1,8,gic_pred,ude_sir_h2,neural_ode_h2,0,0.37747825663438306,1.0467489504836236
10,0.015,1,8,gic_evid,ude_sir_h2,tv_sir,0,0.15918155251406318,0.692560278540213
10,0.015,1,8,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,0.11385530465668126,1.0540610588570396
10,0.015,1,9,aic,ude_sir_h2,tv_sir,0,14.489466957636054,0.005983692693277143
10,0.015,1,9,aicc,ude_sir_h2,tv_sir,0,66.95355468867407,9.970633306121295e-14
10,0.015,1,9,bic,ude_sir_h2,tv_sir,0,16.60756260859437,0.0023279158893520684
10,0.015,1,9,gic_pred,ude_sir_h2,tv_sir,0,0.6609771139710787,0.835140538996086
10,0.015,1,9,gic_evid,ude_sir_h2,tv_sir,0,4.399785517425414,0.32455581665585653
10,0.015,1,9,gic_eff_logn,ude_sir_h2,tv_sir,0,0.6869253222731047,0.8232468736617164
10,0.015,1,10,aic,ude_sir_h2,tv_sir,0,12.662104810239619,0.014816983979564609
10,0.015,1,10,aicc,ude_sir_h2,tv_sir,0,33.80870712619099,8.156261728463286e-07
10,0.015,1,10,bic,ude_sir_h2,tv_sir,0,14.780200461197936,0.0056335215382898145
10,0.015,1,10,gic_pred,ude_sir_h2,neural_ode_h2,0,0.039727313787771834,1.0695314826111701
10,0.015,1,10,gic_evid,ude_sir_h2,tv_sir,0,1.363251778496867,0.6382815304017488
10,0.015,1,10,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.1804577358998074,1.075478745635737
10,0.015,1,11,aic,ude_sir_h2,tv_sir,0,12.971038296218566,0.013101463078532312
10,0.015,1,11,aicc,ude_sir_h2,tv_sir,0,19.76126530368225,0.0005565814327212727
10,0.015,1,11,bic,ude_sir_h2,tv_sir,0,15.08913394717689,0.004984443267092338
10,0.015,1,11,gic_pred,ude_sir_h2,ude_sir_h2,1,0.004520882806396287,1.0558178780102128
10,0.015,1,11,gic_evid,ude_sir_h2,tv_sir,0,0.28631364246939484,0.6906826212958668
10,0.015,1,11,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.2546457307985648,1.057960928166812
10,0.015,1,12,aic,ude_sir_h2,tv_sir,0,14.595724428575856,0.0066554214114104455
10,0.015,1,12,aicc,ude_sir_h2,tv_sir,0,31.451063887340688,2.476669914598716e-06
10,0.015,1,12,bic,ude_sir_h2,tv_sir,0,16.71382007953418,0.002460045753605907
10,0.015,1,12,gic_pred,ude_sir_h2,tv_sir,0,0.1273812122079292,1.0807451063710916
10,0.015,1,12,gic_evid,ude_sir_h2,tv_sir,0,2.8806211070031047,0.4883890216519518
10,0.015,1,12,gic_eff_logn,ude_sir_h2,tv_sir,0,0.392621664437641,1.080477006747872
10,0.015,1,13,aic,ude_sir_h2,tv_sir,0,13.371650633916282,0.010861442501797798
10,0.015,1,13,aicc,ude_sir_h2,tv_sir,0,37.0840159619838,1.7309217405140132e-07
10,0.015,1,13,bic,ude_sir_h2,tv_sir,0,15.489746284874599,0.004109092471007838
10,0.015,1,13,gic_pred,ude_sir_h2,neural_ode_h2,0,0.0814836009853579,1.0942402844571195
10,0.015,1,13,gic_evid,ude_sir_h2,tv_sir,0,2.4944648767314064,0.5309069246473344
10,0.015,1,13,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.12594077805484005,1.0965072482606517
10,0.015,1,14,aic,ude_sir_h2,tv_sir,0,13.852265289902306,0.009729497400658094
10,0.015,1,14,aicc,ude_sir_h2,tv_sir,0,31.439259515486505,2.490451749242606e-06
10,0.015,1,14,bic,ude_sir_h2,tv_sir,0,15.970360940860623,0.003558240847623707
10,0.015,1,14,gic_pred,ude_sir_h2,neural_ode_h2,0,1.2717587228227458,1.0434673063845221
10,0.015,1,14,gic_evid,ude_sir_h2,tv_sir,0,2.4149026823568107,0.5394651068654068
10,0.015,1,14,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,1.0058605106009253,1.0618262799463163
10,0.015,1,15,aic,ude_sir_h2,tv_sir,0,13.156613275452237,0.01104582910771212
10,0.015,1,15,aicc,ude_sir_h2,tv_sir,0,22.13728642521211,0.00018819205616307577
10,0.015,1,15,bic,ude_sir_h2,tv_sir,0,15.274708926410561,0.004304768314737566
10,0.015,1,15,gic_pred,ude_sir_h2,ude_sir_h2,1,1.1185842348547865,0.9939645674962148
10,0.015,1,15,gic_evid,ude_sir_h2,tv_sir,0,0.3964340404231024,0.6882874843749283
10,0.015,1,15,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,1.1602195669787747,0.9763959170302223
10,0.015,1,16,aic,ude_sir_h2,tv_sir,0,13.334956541975757,0.009904156597044389
10,0.015,1,16,aicc,ude_sir_h2,tv_sir,0,41.0685912133904,2.6013536557947622e-08
10,0.015,1,16,bic,ude_sir_h2,tv_sir,0,15.453052192934074,0.0038876567569219064
10,0.015,1,16,gic_pred,ude_sir_h2,ude_sir_h2,1,0.37252683151128707,0.8525868275485937
10,0.015,1,16,gic_evid,ude_sir_h2,tv_sir,0,2.446634318639262,0.5360587725191899
10,0.015,1,16,gic_eff_logn,ude_sir_h2,ude_sir_h2,1,0.32827124619342385,0.8398129462337504
10,0.015,1,17,aic,ude_sir_h2,tv_sir,0,13.984823381750545,0.007421960386304727
10,0.015,1,17,aicc,ude_sir_h2,tv_sir,0,36.05523747239818,2.818961181057521e-07
10,0.015,1,17,bic,ude_sir_h2,tv_sir,0,16.10291903270886,0.002904113264740555
10,0.015,1,17,gic_pred,ude_sir_h2,tv_sir,0,0.2018516409004576,0.8147921579365764
10,0.015,1,17,gic_evid,ude_sir_h2,tv_sir,0,2.4002352734069063,0.5410278554476095
10,0.015,1,17,gic_eff_logn,ude_sir_h2,tv_sir,0,0.2346863988890675,0.8050423842704555
10,0.015,1,18,aic,ude_sir_h2,tv_sir,0,12.925476837551471,0.016290707327535174
10,0.015,1,18,aicc,ude_sir_h2,tv_sir,0,18.44008135500922,0.0010120429205989182
10,0.015,1,18,bic,ude_sir_h2,tv_sir,0,15.043572488509788,0.005881867065061595
10,0.015,1,18,gic_pred,ude_sir_h2,neural_ode_h2,0,2.3334563718882677,0.8600556680176019
10,0.015,1,18,gic_evid,ude_sir_h2,tv_sir,0,0.4837985867566559,0.6860095954481786
10,0.015,1,18,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,2.0985728869138285,0.8956895101753758
10,0.015,1,19,aic,ude_sir_h2,tv_sir,0,12.594396055262507,0.021087546153803968
10,0.015,1,19,aicc,ude_sir_h2,tv_sir,0,29.76809390592785,5.456341670921483e-06
10,0.015,1,19,bic,ude_sir_h2,tv_sir,0,14.712491706220824,0.007351358258664238
10,0.015,1,19,gic_pred,ude_sir_h2,neural_ode_h2,0,2.999927354673204,0.6973520798880433
10,0.015,1,19,gic_evid,ude_sir_h2,tv_sir,0,0.9507561139226155,0.6657463811993987
10,0.015,1,19,gic_eff_logn,ude_sir_h2,neural_ode_h2,0,2.739772893019712,0.7352741010289499
10,0.015,2,0,aic,ude_sir_h2,tv_sir,0,14.20882104281624,0.006656484158779294
10,0.015,2,0,aicc,ude_sir_h2,tv_sir,0,44.54215437614957,4.950061019616517e-09
10,0.015,2,0,bic,ude_sir_h2,tv_sir,0,21.17894695769418,0.0002918486256651315
10,0.015,2,0,gic_pred,ude_sir_h2,tv_sir,0,3.324438734073766,0.44221957625842867
10,0.015,2,0,gic_evid,ude_sir_h2,tv_sir,0,16.04789216369437,0.0029546541080710887
10,0.015,2,0,gic_eff_logn,ude_sir_h2,tv_sir,0,4.875599277694192,0.28088718232124266
10,0.015,2,1,aic,ude_sir_h2,tv_sir,0,14.3807933562762,0.006169473925830071
10,0.015,2,1,aicc,ude_sir_h2,tv_sir,0,44.71412668960953,4.558993780863734e-09
10,0.015,2,1,bic,ude_sir_h2,tv_sir,0,21.35091927115414,0.00026975604289114773
10,0.015,2,1,gic_pred,ude_sir_h2,tv_sir,0,1.2281746857239,0.6481426248276815
10,0.015,2,1,gic_evid,ude_sir_h2,tv_sir,0,15.846616751624111,0.0032309358474011227
10,0.015,2,1,gic_eff_logn,ude_sir_h2,tv_sir,0,1.6500571545929859,0.614792240667617
10,0.015,2,2,aic,ude_sir_h2,tv_sir,0,16.10924711827819,0.002886959353890816
10,0.015,2,2,aicc,ude_sir_h2,tv_sir,0,46.44258045161152,1.992136369493444e-09
10,0.015,2,2,bic,ude_sir_h2,tv_sir,0,23.07937303315613,0.00012219262700560133
10,0.015,2,2,gic_pred,ude_sir_h2,tv_sir,0,2.962585645534787,0.48934802165458247
10,0.015,2,2,gic_evid,ude_sir_h2,tv_sir,0,16.33838252426377,0.0025964505583433183
10,0.015,2,2,gic_eff_logn,ude_sir_h2,tv_sir,0,3.3874340014630064,0.43568350258536775
10,0.015,2,3,aic,ude_sir_h2,tv_sir,0,13.85206548642708,0.007776048608779375
10,0.015,2,3,aicc,ude_sir_h2,tv_sir,0,44.18539881976041,5.871340287154386e-09
10,0.015,2,3,bic,ude_sir_h2,tv_sir,0,20.82219140130502,0.00034343254520993814
10,0.015,2,3,gic_pred,ude_sir_h2,tv_sir,0,2.067131230767714,0.5762079064816386
10,0.015,2,3,gic_evid,ude_sir_h2,tv_sir,0,15.857991095002305,0.0032146668250505744
10,0.015,2,3,gic_eff_logn,ude_sir_h2,tv_sir,0,3.1699374556096416,0.45629913721500004
10,0.015,2,4,aic,ude_sir_h2,tv_sir,0,16.84337291015585,0.002072835359143544
10,0.015,2,4,aicc,ude_sir_h2,tv_sir,0,47.17670624348918,1.4017909038964126e-09
10,0.015,2,4,bic,ude_sir_h2,tv_sir,0,23.81349882503379,8.70527105663739e-05
10,0.015,2,4,gic_pred,ude_sir_h2,tv_sir,0,5.9379566848433,0.19521645858858497
10,0.015,2,4,gic_evid,ude_sir_h2,tv_sir,0,16.238381171057668,0.002714653560204835
10,0.015,2,4,gic_eff_logn,ude_sir_h2,tv_sir,0,7.478645153679722,0.11035133632253606
10,0.015,2,5,aic,ude_sir_h2,tv_sir,0,11.522028543144415,0.021232180798809615
10,0.015,2,5,aicc,ude_sir_h2,tv_sir,0,41.855361876477744,1.7873777736981193e-08
10,0.015,2,5,bic,ude_sir_h2,tv_sir,0,18.492154458022355,0.0009886476035951073
10,0.015,2,5,gic_pred,ude_sir_h2,tv_sir,0,0.7109480995605679,0.6897913981229339
10,0.015,2,5,gic_evid,ude_sir_h2,tv_sir,0,15.415112007745037,0.003911679864178249
10,0.015,2,5,gic_eff_logn,ude_sir_h2,tv_sir,0,2.2986031596060883,0.559524040808457
10,0.015,2,6,aic,ude_sir_h2,tv_sir,0,11.530749848623543,0.021149389343479763
10,0.015,2,6,aicc,ude_sir_h2,tv_sir,0,41.86408318195687,1.7800032862027708e-08
10,0.015,2,6,bic,ude_sir_h2,tv_sir,0,18.500875763501483,0.0009847251144821743
10,0.015,2,6,gic_pred,ude_sir_h2,tv_sir,0,0.5281565246083062,0.6879159334357665
10,0.015,2,6,gic_evid,ude_sir_h2,tv_sir,0,10.826860030498608,0.028463424531121127
10,0.015,2,6,gic_eff_logn,ude_sir_h2,tv_sir,0,2.0204638067304046,0.5816178516578837
10,0.015,2,7,aic,ude_sir_h2,tv_sir,0,11.895020956338826,0.018106473107423977
10,0.015,2,7,aicc,ude_sir_h2,tv_sir,0,42.228354289672154,1.4958917346483266e-08
10,0.015,2,7,bic,ude_sir_h2,tv_sir,0,18.865146871216766,0.0008353124590070427
10,0.015,2,7,gic_pred,ude_sir_h2,tv_sir,0,1.0441773722235723,0.6611201968570464
10,0.015,2,7,gic_evid,ude_sir_h2,tv_sir,0,14.517423354258923,0.0058104095029142535
10,0.015,2,7,gic_eff_logn,ude_sir_h2,tv_sir,0,2.612035711106614,0.5185249049777793
10,0.015,2,8,aic,ude_sir_h2,tv_sir,0,14.222819514314367,0.007102494853980639
10,0.015,2,8,aicc,ude_sir_h2,tv_sir,0,44.556152847647695,4.917013936680324e-09
10,0.015,2,8,bic,ude_sir_h2,tv_sir,0,21.192945429192307,0.0002948625335717227
10,0.015,2,8,gic_pred,ude_sir_h2,tv_sir,0,3.2236794742927373,0.6538768685522629
