train_fit,test_fit,d,d_eff,logdet,cond,aic,bic,gic_eff,gic_aic,cv,model,seed,scenario,true_model
23.732068622543416,9.737967906449446,6,1.9692244044510816,10.311441796344887,891.846976414521,35.732068622543416,41.99920324888396,29.72741650680728,27.670517431445578,1.0819964340499384,Redundant-SIR,32,redundant_parameterization,SIR
21.104415054162477,12.482769457076305,10,2.3180113099309074,12.31339384709786,1430.4662723543538,41.10441505416247,51.549639431396706,28.161652498143788,25.740437674024292,1.3869743841195894,Duplicate-UDE,32,redundant_parameterization,SIR
19.40701283724509,12.733293209468219,4,3.8508058156277762,18.125730672422755,166.50018214882752,27.40701283724509,31.58510258813878,31.130877546239702,27.108624468500643,1.4148103566075798,TV-SIR,32,redundant_parameterization,SIR
19.64683161035574,9.909469844817387,2,1.9896720707827682,11.900029675408963,13.635487917951675,23.64683161035574,25.735876485802585,25.704432873565505,23.626175751921277,1.1010522049797098,SIR,33,redundant_parameterization,SIR
19.646831610355736,9.909469844817382,6,1.9692244044510816,10.311441796344887,891.846976414521,31.646831610355736,37.913966236696275,25.642179494619597,23.5852804192579,1.1010522049797091,Redundant-SIR,33,redundant_parameterization,SIR
19.532649068698436,10.41645770223868,10,2.3180113099309074,12.31339384709786,1430.4662723543538,39.53264906869843,49.977873445932666,26.589886512679747,24.168671688560252,1.1573841891376313,Duplicate-UDE,33,redundant_parameterization,SIR
19.367877356077923,10.590134682973023,4,3.8508058156277762,18.125730672422755,166.50018214882752,27.367877356077923,31.545967106971617,31.091742065072534,27.069488987333475,1.176681631441447,TV-SIR,33,redundant_parameterization,SIR
18.630068505233396,12.51033402779149,2,1.9896720707827682,11.900029675408963,13.635487917951675,22.630068505233396,24.71911338068024,24.68766976844316,22.609412646798933,1.3900371141990544,SIR,34,redundant_parameterization,SIR
18.630068505233407,12.510334027791508,6,1.9692244044510816,10.311441796344887,891.846976414521,30.630068505233407,36.897203131573946,24.625416389497268,22.56851731413557,1.3900371141990564,Redundant-SIR,34,redundant_parameterization,SIR
17.386070610427762,10.193295779274331,10,2.3180113099309074,12.31339384709786,1430.4662723543538,37.386070610427765,47.83129498766199,24.443308054409073,22.022093230289578,1.13258841991937,Duplicate-UDE,34,redundant_parameterization,SIR
17.081639259332576,10.324411662656871,4,3.8508058156277762,18.125730672422755,166.50018214882752,25.081639259332576,29.259729010226266,28.805503968327187,24.78325089058813,1.147156851406319,TV-SIR,34,redundant_parameterization,SIR
20.927024091132456,14.129674980105822,2,1.9896720707827682,11.900029675408963,13.635487917951675,24.927024091132456,27.0160689665793,26.98462535434222,24.906368232697993,1.5699638866784247,SIR,35,redundant_parameterization,SIR
20.92702409113246,14.129674980105886,6,1.9692244044510816,10.311441796344887,891.846976414521,32.92702409113246,39.194158717473,26.922371975396324,24.86547290003462,1.5699638866784318,Redundant-SIR,35,redundant_parameterization,SIR
20.80216218726207,14.373890485660375,10,2.3180113099309074,12.31339384709786,1430.4662723543538,40.80216218726207,51.247386564496296,27.85939963124338,25.438184807123886,1.5970989428511528,Duplicate-UDE,35,redundant_parameterization,SIR
20.67905148729982,14.304610923674852,4,3.8508058156277762,18.125730672422755,166.50018214882752,28.67905148729982,32.85714123819351,32.40291619629443,28.380663118555372,1.5894012137416502,TV-SIR,35,redundant_parameterization,SIR
16.123308020678127,10.630588843495707,2,1.9896720707827682,11.900029675408963,13.635487917951675,20.123308020678127,22.212352896124973,22.180909283887893,20.102652162243665,1.1811765381661896,SIR,36,redundant_parameterization,SIR
16.123308020678124,10.630588843495621,6,1.9692244044510816,10.311441796344887,891.846976414521,28.123308020678124,34.39044264701866,22.11865590494199,20.061756829580286,1.18117653816618,Redundant-SIR,36,redundant_parameterization,SIR
15.897864645103,10.40571478598239,10,2.3180113099309074,12.31339384709786,1430.4662723543538,35.897864645103,46.34308902233723,22.955102089084313,20.533887264964815,1.1561905317758212,Duplicate-UDE,36,redundant_parameterization,SIR
11.864912776908906,11.723110280903228,4,3.8508058156277762,18.125730672422755,166.50018214882752,19.864912776908906,24.0430025278026,23.588777485903517,19.566524408164458,1.3025678089892476,TV-SIR,36,redundant_parameterization,SIR
28.325590190018058,10.53922433061414,2,1.9896720707827682,11.900029675408963,13.635487917951675,32.32559019001806,34.41463506546491,34.38319145322782,32.304934331583596,1.1710249256237932,SIR,37,redundant_parameterization,SIR
28.325590190018037,10.539224330614166,6,1.9692244044510816,10.311441796344887,891.846976414521,40.32559019001803,46.592724816358576,34.3209380742819,32.2640389989202,1.1710249256237963,Redundant-SIR,37,redundant_parameterization,SIR
27.1110673816857,11.948270998308464,10,2.3180113099309074,12.31339384709786,1430.4662723543538,47.1110673816857,57.556291758919926,34.16830482566701,31.747090001547516,1.3275856664787182,Duplicate-UDE,37,redundant_parameterization,SIR
25.294905172507868,11.026402701096906,4,3.8508058156277762,18.125730672422755,166.50018214882752,33.29490517250787,37.47299492340156,37.01876988150248,32.99651680376342,1.225155855677434,TV-SIR,37,redundant_parameterization,SIR
19.529791329992648,4.529756555594292,2,1.9896720707827682,11.900029675408963,13.635487917951675,23.529791329992648,25.618836205439493,25.587392593202413,23.509135471558185,0.5033062839549214,SIR,38,redundant_parameterization,SIR
19.529791329992655,4.5297565555943375,6,1.9692244044510816,10.311441796344887,891.846976414521,31.529791329992655,37.7969259563332,25.52513921425652,23.468240138894817,0.5033062839549264,Redundant-SIR,38,redundant_parameterization,SIR
17.43193878315539,4.388310600628049,10,2.3180113099309074,12.31339384709786,1430.4662723543538,37.43193878315539,47.877163160389614,24.4891762271367,22.067961403017204,0.4875900667364499,Duplicate-UDE,38,redundant_parameterization,SIR
16.381276066281895,4.780726178232389,4,3.8508058156277762,18.125730672422755,166.50018214882752,24.381276066281895,28.55936581717559,28.105140775276507,24.082887697537448,0.5311917975813766,TV-SIR,38,redundant_parameterization,SIR
10.343097565937375,15.806598590132797,2,1.9896720707827682,11.900029675408963,13.635487917951675,14.343097565937375,16.432142441384222,16.40069882914714,14.322441707502911,1.7562887322369773,SIR,39,redundant_parameterization,SIR
10.343097565937367,15.806598590132745,6,1.9692244044510816,10.311441796344887,891.846976414521,22.343097565937367,28.610232192277905,16.338445450201228,14.281546374839529,1.7562887322369718,Redundant-SIR,39,redundant_parameterization,SIR
10.114251899509943,16.582622947156008,10,2.3180113099309074,12.31339384709786,1430.4662723543538,30.114251899509945,40.55947627674417,17.171489343491253,14.750274519371757,1.842513660795112,Duplicate-UDE,39,redundant_parameterization,SIR
9.860192446326229,17.01216276599113,4,3.8508058156277762,18.125730672422755,166.50018214882752,17.86019244632623,22.03828219721992,21.584057155320842,17.561804077581783,1.8902403073323475,TV-SIR,39,redundant_parameterization,SIR
17.22846181511986,4.274504136094283,2,1.9896720707827682,11.900029675408963,13.635487917951675,21.22846181511986,23.317506690566706,23.286063078329626,21.207805956685398,0.47494490401047584,SIR,40,redundant_parameterization,SIR
17.228461815119847,4.274504136094209,6,1.9692244044510816,10.311441796344887,891.846976414521,29.228461815119847,35.495596441460386,23.223809699383708,21.16691062402201,0.4749449040104677,Redundant-SIR,40,redundant_parameterization,SIR
17.208878129191252,4.328480809566862,10,2.3180113099309074,12.31339384709786,1430.4662723543538,37.20887812919125,47.65410250642548,24.266115573172563,21.844900749053068,0.48094231217409583,Duplicate-UDE,40,redundant_parameterization,SIR
17.103161130394927,4.44752636630046,4,3.8508058156277762,18.125730672422755,166.50018214882752,25.103161130394927,29.28125088128862,28.827025839389538,24.80477276165048,0.4941695962556067,TV-SIR,40,redundant_parameterization,SIR
19.789676128091102,5.582785708924782,2,1.9896720707827682,11.900029675408963,13.635487917951675,23.789676128091102,25.878721003537947,25.847277391300867,23.76902026965664,0.6203095232138647,SIR,41,redundant_parameterization,SIR
19.789676128091102,5.582785708924808,6,1.9692244044510816,10.311441796344887,891.846976414521,31.789676128091102,38.05681075443164,25.785024012354967,23.728124936993265,0.6203095232138676,Redundant-SIR,41,redundant_parameterization,SIR
17.620187900000566,7.3819940414870215,10,2.3180113099309074,12.31339384709786,1430.4662723543538,37.620187900000566,48.0654122772348,24.677425343981877,22.256210519862382,0.8202215601652246,Duplicate-UDE,41,redundant_parameterization,SIR
17.57565785295021,7.486325922363165,4,3.8508058156277762,18.125730672422755,166.50018214882752,25.57565785295021,29.753747603843905,29.299522561944823,25.277269484205764,0.8318139913736851,TV-SIR,41,redundant_parameterization,SIR
13.44615739356835,10.164535862322781,2,1.9896720707827682,11.900029675408963,13.635487917951675,17.44615739356835,19.535202269015198,19.503758656778114,17.425501535133886,1.12939287359142,SIR,42,redundant_parameterization,SIR
13.446157393568352,10.164535862322687,6,1.9692244044510816,10.311441796344887,891.846976414521,25.446157393568352,31.71329201990889,19.441505277832213,17.384606202470515,1.1293928735914096,Redundant-SIR,42,redundant_parameterization,SIR
13.211364196779984,10.476369457510527,10,2.3180113099309074,12.31339384709786,1430.4662723543538,33.21136419677998,43.656588574014215,20.268601640761297,17.847386816641798,1.164041050834503,Duplicate-UDE,42,redundant_parameterization,SIR
13.168131959962402,10.573952673592526,4,3.8508058156277762,18.125730672422755,166.50018214882752,21.168131959962402,25.346221710856092,24.891996668957013,20.869743591217954,1.1748836303991697,TV-SIR,42,redundant_parameterization,SIR
19.76146968982002,5.421743806641365,2,1.9896720707827682,11.900029675408963,13.635487917951675,23.76146968982002,25.850514565266867,25.819070953029787,23.74081383138556,0.6024159785157072,SIR,43,redundant_parameterization,SIR
19.761469689820025,5.421743806641381,6,1.9692244044510816,10.311441796344887,891.846976414521,31.761469689820025,38.02860431616057,25.75681757408389,23.699918498722187,0.6024159785157089,Redundant-SIR,43,redundant_parameterization,SIR
19.015402542622958,6.402237252578548,10,2.3180113099309074,12.31339384709786,1430.4662723543538,39.01540254262296,49.46062691985719,26.07263998660427,23.651425162484774,0.7113596947309497,Duplicate-UDE,43,redundant_parameterization,SIR
18.22560799935026,6.269722174455584,4,3.8508058156277762,18.125730672422755,166.50018214882752,26.22560799935026,30.40369775024395,29.94947270834487,25.927219630605812,0.6966357971617315,TV-SIR,43,redundant_parameterization,SIR
14.324454310845097,22.779139903582347,2,1.9896720707827682,11.900029675408963,13.635487917951675,18.3244543108451,20.413499186291943,20.38205557405486,18.303798452410632,2.531015544842483,SIR,44,redundant_parameterization,SIR
14.324454310845091,22.77913990358222,6,1.9692244044510816,10.311441796344887,891.846976414521,26.32445431084509,32.591588937185634,20.319802195108956,18.262903119747254,2.531015544842469,Redundant-SIR,44,redundant_parameterization,SIR
13.707559438984424,23.023687494459217,10,2.3180113099309074,12.31339384709786,1430.4662723543538,33.707559438984426,44.15278381621865,20.764796882965733,18.343582058846238,2.5581874993843576,Duplicate-UDE,44,redundant_parameterization,SIR
13.699468578388526,22.949495695073594,4,3.8508058156277762,18.125730672422755,166.50018214882752,21.699468578388526,25.877558329282216,25.423333287383137,21.40108020964408,2.5499439661192884,TV-SIR,44,redundant_parameterization,SIR
10.173080822608918,6.011615594296035,2,1.9896720707827682,11.900029675408963,13.635487917951675,14.173080822608918,16.262125698055765,16.23068208581868,14.152424964174454,0.667957288255115,SIR,45,redundant_parameterization,SIR
10.173080822608917,6.011615594296059,6,1.9692244044510816,10.311441796344887,891.846976414521,22.173080822608917,28.440215448949456,16.16842870687278,14.111529631511079,0.6679572882551177,Redundant-SIR,45,redundant_parameterization,SIR
9.770336348521381,4.737679870525702,10,2.3180113099309074,12.31339384709786,1430.4662723543538,29.770336348521383,40.21556072575561,16.82757379250269,14.406358968383195,0.5264088745028558,Duplicate-UDE,45,redundant_parameterization,SIR
9.309153105947466,4.730255732787821,4,3.8508058156277762,18.125730672422755,166.50018214882752,17.309153105947466,21.487242856841156,21.033017814942077,17.01076473720302,0.5255839703097579,TV-SIR,45,redundant_parameterization,SIR
15.373950907705156,6.135107547956646,2,1.9896720707827682,11.900029675408963,13.635487917951675,19.373950907705158,21.462995783152003,21.43155217091492,19.35329504927069,0.6816786164396273,SIR,46,redundant_parameterization,SIR
15.373950907705154,6.135107547956701,6,1.9692244044510816,10.311441796344887,891.846976414521,27.373950907705154,33.64108553404569,21.369298791969015,19.312399716607317,0.6816786164396335,Redundant-SIR,46,redundant_parameterization,SIR
9.356509184601844,8.0274497545211,10,2.3180113099309074,12.31339384709786,1430.4662723543538,29.356509184601844,39.80173356183607,16.413746628583155,13.99253180446366,0.8919388616134556,Duplicate-UDE,46,redundant_parameterization,SIR
9.354241350520217,7.97922607716161,4,3.8508058156277762,18.125730672422755,166.50018214882752,17.35424135052022,21.53233110141391,21.07810605951483,17.05585298177577,0.8865806752401789,TV-SIR,46,redundant_parameterization,SIR
17.302648204596956,10.201837734791058,2,1.9896720707827682,11.900029675408963,13.635487917951675,21.302648204596956,23.3916930800438,23.36024946780672,21.281992346162493,1.1335375260878953,SIR,47,redundant_parameterization,SIR
17.30264820459696,10.201837734790987,6,1.9692244044510816,10.311441796344887,891.846976414521,29.30264820459696,35.5697828309375,23.29799608886082,21.24109701349912,1.1335375260878875,Redundant-SIR,47,redundant_parameterization,SIR
16.18625483499496,8.260915214127174,10,2.3180113099309074,12.31339384709786,1430.4662723543538,36.186254834994955,46.63147921222919,23.24349227897627,20.822277454856774,0.9178794682363526,Duplicate-UDE,47,redundant_parameterization,SIR
15.931778950583876,7.975274903601752,4,3.8508058156277762,18.125730672422755,166.50018214882752,23.931778950583876,28.109868701477566,27.655643659578487,23.63339058183943,0.8861416559557502,TV-SIR,47,redundant_parameterization,SIR
16.845490744695958,6.519930129486323,2,1.9896720707827682,11.900029675408963,13.635487917951675,20.845490744695958,22.934535620142803,22.903092007905723,20.824834886261495,0.7244366810540358,SIR,48,redundant_parameterization,SIR
16.84549074469597,6.519930129486339,6,1.9692244044510816,10.311441796344887,891.846976414521,28.84549074469597,35.11262537103651,22.84083862895983,20.78393955359813,0.7244366810540377,Redundant-SIR,48,redundant_parameterization,SIR
16.833080477260463,6.543907552652574,10,2.3180113099309074,12.31339384709786,1430.4662723543538,36.83308047726047,47.27830485449469,23.890317921241774,21.46910309712228,0.7271008391836193,Duplicate-UDE,48,redundant_parameterization,SIR
16.627367170664012,6.916649984949297,4,3.8508058156277762,18.125730672422755,166.50018214882752,24.627367170664012,28.805456921557706,28.351231879658624,24.328978801919565,0.7685166649943663,TV-SIR,48,redundant_parameterization,SIR
30.957449068019812,16.194675369686266,2,1.9896720707827682,11.900029675408963,13.635487917951675,34.95744906801981,37.04649394346666,37.015050331229574,34.936793209585346,1.799408374409585,SIR,49,redundant_parameterization,SIR
30.95744906801982,16.194675369686212,6,1.9692244044510816,10.311441796344887,891.846976414521,42.95744906801982,49.22458369436036,36.952796952283684,34.895897876921985,1.7994083744095792,Redundant-SIR,49,redundant_parameterization,SIR
30.89372442526348,16.097887643324594,10,2.3180113099309074,12.31339384709786,1430.4662723543538,50.89372442526348,61.33894880249771,37.95096186924479,35.52974704512529,1.7886541825916216,Duplicate-UDE,49,redundant_parameterization,SIR
25.176670977503125,16.656060792642286,4,3.8508058156277762,18.125730672422755,166.50018214882752,33.17667097750312,37.35476072839682,36.90053568649773,32.87828260875868,1.8506734214046985,TV-SIR,49,redundant_parameterization,SIR
