status,candidate,candidate_label,truth,seed,dimension,deviance,trajectory_mse,jacobian_rank,wall_seconds,aic,aicc,bic,waic_laplace,p_waic,ogic_p,ogic_e,gic_eff,gic_vol_025,gic_vol_050,gic_vol_100,d_obs,c_obs,prior_energy
ok,ude_lv,UDE predator--prey,rm,8,13,-282.0640610154716,7.629963518174074e-05,11,80.77129259999492,-256.0640610154716,-248.48072768213828,-228.41131400988542,237524.87591521023,118880.41719007496,-272.792921918106,-221.44480604944442,-262.9324425368348,-255.2126872571986,-247.49293197756242,-232.05342141829004,4.635569548682821,30.879021118544742,29.74023384748248
ok,ude_lv,UDE predator--prey,rm,9,13,-288.9168147467349,0.00011166759656667127,10,45.13624919997528,-262.9168147467349,-255.33348141340153,-235.26406774114866,12963.862918224046,6602.733460625593,-279.8110772728728,-229.89288466784726,-270.12651363194993,-262.39360783780563,-254.6607020436613,-239.1948904553727,4.552868736931046,30.931623176577236,28.09230690231037
ok,ude_lv,UDE predator--prey,rm,10,13,-273.9297119983313,0.00010552538348485932,10,40.409663600003114,-247.9297119983313,-240.34637866499796,-220.2769649927451,26225.63853924148,13236.205646384018,-264.7795234456885,-216.22554935273968,-255.04768309570224,-247.33349570131298,-239.61930830692373,-224.1909335181452,4.575094276321407,30.85674957755704,26.847413068034573
ok,ude_lv,UDE predator--prey,rm,11,13,-283.28842937568123,0.0001308321632150343,10,80.50494440001785,-257.28842937568123,-249.7050960423479,-229.63568237009503,102912.60311402885,51571.28730425488,-273.96763502925216,-223.86881615798828,-264.0543439541406,-256.1153249776938,-248.17630600124696,-232.29826804835332,4.660397173214527,31.756075905787302,27.66353731190567
ok,ude_lv,UDE predator--prey,rm,12,13,-264.6255695287184,8.214946576313626e-05,9,34.62265290002688,-238.62556952871842,-231.04223619538507,-210.9728225231322,113779.3792582038,57009.956909958455,-255.7950996308914,-207.44730977182007,-246.4033015530047,-238.85267394180985,-231.30204633061504,-216.20079110822536,4.4152349489135005,30.20251044477932,26.975749312119014
ok,ude_lv,UDE predator--prey,rm,13,13,-271.8154177156631,0.00011326910549737928,9,38.32947569998214,-245.8154177156631,-238.23208438232976,-218.1626707100769,204720.496917912,102471.4629442808,-263.2736118988576,-213.12997518204241,-254.18882746720502,-246.81584944220526,-239.4428714172055,-224.69691536720603,4.2709029084027526,29.491912099999,29.193530433621696
ok,ude_lv,UDE predator--prey,rm,14,13,-290.09151029133335,9.067457361886068e-05,10,41.98295789997792,-264.09151029133335,-256.50817695800004,-236.43876328574714,18774.12475449215,9511.861222187492,-281.5399156314307,-226.12149802048842,-272.4447201074072,-265.1443781747125,-257.84403624201775,-243.24335237662828,4.275797329951334,29.201367730778912,34.76864454006602
ok,ude_lv,UDE predator--prey,rm,15,13,-289.5608579698579,0.00013546009623594254,10,82.59857089997968,-263.5608579698579,-255.97752463652458,-235.9081109642717,100481.09173912373,50368.502741144424,-280.35902128952586,-231.93107597754877,-270.57224968537406,-262.8124076335062,-255.0525655816384,-239.5328814779027,4.600918340166039,31.039368207471362,26.590413784837782
ok,ude_lv,UDE predator--prey,rm,16,13,-268.7849965450242,8.48743937347158e-05,9,40.112306800001534,-242.78499654502423,-235.20166321169089,-215.13224953943802,29396.275665622285,14819.779647815232,-260.27560107777117,-202.58843663803185,-251.22528723060077,-243.93634196921067,-236.64739670782055,-222.06950618504032,4.254697733626524,29.15578104556043,37.04077886143193
ok,ude_lv,UDE predator--prey,rm,17,13,-286.9918881486679,9.51019320463835e-05,9,34.42112929999712,-260.9918881486679,-253.40855481533455,-233.3391411430817,210217.968483218,105224.90550627351,-278.3828495049635,-230.50473713584472,-269.2265584443606,-261.7576512739877,-254.28874410361473,-239.35092976286887,4.304519321852222,29.875628681491705,26.611522331331432
ok,ude_lv,UDE predator--prey,rm,18,13,-272.88917369845615,0.00017083899297067374,11,81.07566499998211,-246.88917369845615,-239.3058403651228,-219.23642669286994,10798.199887681305,5516.410517824661,-263.31109496509663,-213.42091211263002,-253.1241646568975,-245.20305476031336,-237.28194486372922,-221.43972507056094,4.789039366679768,31.684439586336566,27.783821999489554
ok,ude_lv,UDE predator--prey,rm,19,13,-294.39273896211364,0.00011446013483214186,9,43.09276810000301,-268.39273896211364,-260.8094056287803,-240.73999195652743,108681.96500338938,54465.14900340347,-285.31889031836323,-236.3945631921662,-275.6682425909552,-267.9640994793129,-260.2599563676706,-244.85167014438608,4.536924321875191,30.81657244656909,27.181603323378333
